value,percentage,datetime
10573.037,0.013038262395112552,2018-07-17T00:00:00.000+02:00
11741.291,0.014295550066397355,2018-07-18T00:00:00.000+02:00
11875.726,0.014422655328507492,2018-07-19T00:00:00.000+02:00
11209.374,0.013791722459514206,2018-07-20T00:00:00.000+02:00
9430.288,0.0131823905041354,2018-07-21T00:00:00.000+02:00
8644.242,0.01328089585093168,2018-07-22T00:00:00.000+02:00
10902.711,0.013731592550302619,2018-07-23T00:00:00.000+02:00
12037.999,0.014650154191486135,2018-07-24T00:00:00.000+02:00
11955.024,0.01470928796948651,2018-07-25T00:00:00.000+02:00
11807.279,0.014380852033863724,2018-07-26T00:00:00.000+02:00
11364.353,0.013919591255692873,2018-07-27T00:00:00.000+02:00
10127.164,0.013799987095510866,2018-07-28T00:00:00.000+02:00
8912.764,0.013282289740327548,2018-07-29T00:00:00.000+02:00
10011.411,0.012628284260234619,2018-07-30T00:00:00.000+02:00
10028.505,0.012329121758583791,2018-07-31T00:00:00.000+02:00
10586.396,0.01259552136766569,2018-08-01T00:00:00.000+02:00
10289.325,0.011967628142921894,2018-08-02T00:00:00.000+02:00
10736.763,0.012350612680464257,2018-08-03T00:00:00.000+02:00
10921.357,0.01401120140011677,2018-08-04T00:00:00.000+02:00
9972.06,0.01383216812050844,2018-08-05T00:00:00.000+02:00
11381.233,0.013489750390856656,2018-08-06T00:00:00.000+02:00
12184.813,0.014364239269058958,2018-08-07T00:00:00.000+02:00
11464.722,0.01385797071911305,2018-08-08T00:00:00.000+02:00
11604.701,0.014457592877658163,2018-08-09T00:00:00.000+02:00
10139.964,0.01304450120240561,2018-08-10T00:00:00.000+02:00
9550.553,0.013284602760693582,2018-08-11T00:00:00.000+02:00
9719.954,0.014356289370223678,2018-08-12T00:00:00.000+02:00
9521.321,0.012568200849008324,2018-08-13T00:00:00.000+02:00
10270.201,0.013551460909082847,2018-08-14T00:00:00.000+02:00
8673.831,0.012815344281757023,2018-08-15T00:00:00.000+02:00
8658.03,0.011732475047081678,2018-08-16T00:00:00.000+02:00
9717.809,0.013338277441423295,2018-08-17T00:00:00.000+02:00
8284.319,0.012414381343343122,2018-08-18T00:00:00.000+02:00
8026.001,0.012683513796987417,2018-08-19T00:00:00.000+02:00
9531.122,0.012724477431752652,2018-08-20T00:00:00.000+02:00
11156.835,0.014314391605399312,2018-08-21T00:00:00.000+02:00
11878.318,0.015036193552818641,2018-08-22T00:00:00.000+02:00
12003.866,0.015195360284697696,2018-08-23T00:00:00.000+02:00
11946.832,0.0152131530561103,2018-08-24T00:00:00.000+02:00
10369.339,0.014656016648170473,2018-08-25T00:00:00.000+02:00
8896.486,0.013639143029977225,2018-08-26T00:00:00.000+02:00
10992.534,0.013849536385730886,2018-08-27T00:00:00.000+02:00
12021.238,0.014616029811198456,2018-08-28T00:00:00.000+02:00
11051.169,0.013520804187663396,2018-08-29T00:00:00.000+02:00
12270.164,0.015032653285974943,2018-08-30T00:00:00.000+02:00
10404.069,0.01289596085492494,2018-08-31T00:00:00.000+02:00
9654.049,0.013316366909559516,2018-09-01T00:00:00.000+02:00
10206.171,0.014991514777350933,2018-09-02T00:00:00.000+02:00
13321.961,0.016567709383916752,2018-09-03T00:00:00.000+02:00
11757.361,0.014478964696626717,2018-09-04T00:00:00.000+02:00
10718.83,0.013327564967951696,2018-09-05T00:00:00.000+02:00
10501.798,0.013308323173492367,2018-09-06T00:00:00.000+02:00
9742.932,0.012592517733269,2018-09-07T00:00:00.000+02:00
9467.898,0.01395174139391272,2018-09-08T00:00:00.000+02:00
8409.804,0.013385821833646934,2018-09-09T00:00:00.000+02:00
9310.153,0.012667344124871456,2018-09-10T00:00:00.000+02:00
9874.022,0.013262709379671946,2018-09-11T00:00:00.000+02:00
10963.695,0.013893192317073436,2018-09-12T00:00:00.000+02:00
11592.919,0.014562098058539837,2018-09-13T00:00:00.000+02:00
11161.862,0.014140338734114698,2018-09-14T00:00:00.000+02:00
9467.043,0.013647817406681712,2018-09-15T00:00:00.000+02:00
8036.185,0.012547910197960727,2018-09-16T00:00:00.000+02:00
10209.455,0.013258706045077279,2018-09-17T00:00:00.000+02:00
10522.32,0.013349349562130292,2018-09-18T00:00:00.000+02:00
11118.616,0.013975482865775464,2018-09-19T00:00:00.000+02:00
12029.894,0.014985264017983174,2018-09-20T00:00:00.000+02:00
10897.346,0.013700284698139381,2018-09-21T00:00:00.000+02:00
9317.846,0.013027071340568736,2018-09-22T00:00:00.000+02:00
8547.774,0.012890894902707666,2018-09-23T00:00:00.000+02:00
13607.343,0.017230894702956082,2018-09-24T00:00:00.000+02:00
11784.275,0.014821278257675334,2018-09-25T00:00:00.000+02:00
9523.173,0.012114201200744985,2018-09-26T00:00:00.000+02:00
9627.401,0.012425311414255461,2018-09-27T00:00:00.000+02:00
9345.749,0.012219468154062125,2018-09-28T00:00:00.000+02:00
10452.355,0.015340522870684973,2018-09-29T00:00:00.000+02:00
10335.281,0.016462710039911916,2018-09-30T00:00:00.000+02:00
12816.152,0.01716958041123082,2018-10-01T00:00:00.000+02:00
11221.316,0.014998386265330598,2018-10-02T00:00:00.000+02:00
10400.584,0.01385647191286784,2018-10-03T00:00:00.000+02:00
10675.458,0.014182125501120016,2018-10-04T00:00:00.000+02:00
8931.486,0.012068931080590407,2018-10-05T00:00:00.000+02:00
9069.885,0.013632052904410625,2018-10-06T00:00:00.000+02:00
10963.862,0.01782904641736991,2018-10-07T00:00:00.000+02:00
10069.908,0.014170341284094114,2018-10-08T00:00:00.000+02:00
10094.219,0.014080407593708454,2018-10-09T00:00:00.000+02:00
10794.001,0.014748696432747035,2018-10-10T00:00:00.000+02:00
12222.972,0.01668753696672328,2018-10-11T00:00:00.000+02:00
10791.66,0.017096320002410036,2018-10-12T00:00:00.000+02:00
9258.03,0.014652934732425238,2018-10-13T00:00:00.000+02:00
12081.365,0.019858109326376706,2018-10-14T00:00:00.000+02:00
11497.46,0.016238060457564953,2018-10-15T00:00:00.000+02:00
11557.137,0.01587637813007732,2018-10-16T00:00:00.000+02:00
12270.854,0.016671835481744973,2018-10-17T00:00:00.000+02:00
12786.713,0.0173442289258036,2018-10-18T00:00:00.000+02:00
12289.856,0.016895662142715574,2018-10-19T00:00:00.000+02:00
10007.364,0.015407258852961124,2018-10-20T00:00:00.000+02:00
10009.513,0.016594323721119516,2018-10-21T00:00:00.000+02:00
12220.222,0.01713254005618143,2018-10-22T00:00:00.000+02:00
11109.89,0.015239921726602941,2018-10-23T00:00:00.000+02:00
10487.006,0.014409786205516945,2018-10-24T00:00:00.000+02:00
10871.101,0.014971102735016166,2018-10-25T00:00:00.000+02:00
11429.496,0.015699536466885627,2018-10-26T00:00:00.000+02:00
11620.114,0.017653711063378902,2018-10-27T00:00:00.000+02:00
9841.569,0.015357265373000547,2018-10-28T00:00:00.000+02:00
11561.494,0.015295059809006615,2018-10-29T00:00:00.000+01:00
13504.918,0.017098366364553898,2018-10-30T00:00:00.000+01:00
12891.365,0.016420645001843794,2018-10-31T00:00:00.000+01:00
10300.055,0.015434488156849311,2018-11-01T00:00:00.000+01:00
10531.143,0.014844574363490216,2018-11-02T00:00:00.000+01:00
10698.509,0.015919172128751467,2018-11-03T00:00:00.000+01:00
11543.671,0.018007019668262934,2018-11-04T00:00:00.000+01:00
13071.936,0.017005534829134597,2018-11-05T00:00:00.000+01:00
13479.05,0.017057029773249487,2018-11-06T00:00:00.000+01:00
11717.12,0.014879380710795965,2018-11-07T00:00:00.000+01:00
13866.515,0.017522505303216855,2018-11-08T00:00:00.000+01:00
12881.602,0.016569394102142733,2018-11-09T00:00:00.000+01:00
10817.07,0.015534965783371395,2018-11-10T00:00:00.000+01:00
10819.063,0.01691825786693511,2018-11-11T00:00:00.000+01:00
11265.115,0.014923339639855945,2018-11-12T00:00:00.000+01:00
10423.76,0.013646435487244585,2018-11-13T00:00:00.000+01:00
10414.735,0.013652774041212597,2018-11-14T00:00:00.000+01:00
10706.476,0.01406716169574904,2018-11-15T00:00:00.000+01:00
11843.089,0.01564002485687461,2018-11-16T00:00:00.000+01:00
9201.165,0.013606950753595718,2018-11-17T00:00:00.000+01:00
9595.092,0.014971189707846552,2018-11-18T00:00:00.000+01:00
12387.715,0.016230153366109844,2018-11-19T00:00:00.000+01:00
13757.25,0.01741413877689816,2018-11-20T00:00:00.000+01:00
14830.848,0.018620224767989697,2018-11-21T00:00:00.000+01:00
15790.305,0.019658493422234552,2018-11-22T00:00:00.000+01:00
14922.165,0.01873893211095967,2018-11-23T00:00:00.000+01:00
14943.54,0.020801191343616198,2018-11-24T00:00:00.000+01:00
10724.041,0.01607761736654411,2018-11-25T00:00:00.000+01:00
13876.908,0.017488263516660985,2018-11-26T00:00:00.000+01:00
14017.039,0.017299936931247952,2018-11-27T00:00:00.000+01:00
14077.693,0.017342131145531393,2018-11-28T00:00:00.000+01:00
13388.099,0.016454046998526265,2018-11-29T00:00:00.000+01:00
11998.412,0.014987536314110627,2018-11-30T00:00:00.000+01:00
12128.009,0.016797896139308516,2018-12-01T00:00:00.000+01:00
12394.237,0.018462788515159728,2018-12-02T00:00:00.000+01:00
11921.844,0.01528654915169928,2018-12-03T00:00:00.000+01:00
12498.446,0.015881292900872316,2018-12-04T00:00:00.000+01:00
13566.478,0.017298293017385842,2018-12-05T00:00:00.000+01:00
9550.129,0.013923156257753356,2018-12-06T00:00:00.000+01:00
10659.262,0.01484605538485743,2018-12-07T00:00:00.000+01:00
9125.01,0.013619800098300968,2018-12-08T00:00:00.000+01:00
9820.294,0.015054699574933779,2018-12-09T00:00:00.000+01:00
9636.215,0.012401783502442818,2018-12-10T00:00:00.000+01:00
11719.551,0.014573234668340231,2018-12-11T00:00:00.000+01:00
15149.851,0.018564131840075104,2018-12-12T00:00:00.000+01:00
15307.674,0.018521118689519753,2018-12-13T00:00:00.000+01:00
13233.49,0.01625654805184457,2018-12-14T00:00:00.000+01:00
13606.205,0.018539522716921407,2018-12-15T00:00:00.000+01:00
12912.67,0.01874405526414189,2018-12-16T00:00:00.000+01:00
15287.46,0.018776909485083582,2018-12-17T00:00:00.000+01:00
15650.665,0.01866746303809124,2018-12-18T00:00:00.000+01:00
14382.036,0.01752250719417311,2018-12-19T00:00:00.000+01:00
12433.429,0.015365628633133484,2018-12-20T00:00:00.000+01:00
12638.224,0.016089889489982485,2018-12-21T00:00:00.000+01:00
9699.734,0.013877279661784765,2018-12-22T00:00:00.000+01:00
8738.06,0.013295001005767982,2018-12-23T00:00:00.000+01:00
9663.291,0.014695622179610577,2018-12-24T00:00:00.000+01:00
7812.44,0.013581288734795723,2018-12-25T00:00:00.000+01:00
9713.747,0.014230563983102474,2018-12-26T00:00:00.000+01:00
9964.715,0.013623778467203676,2018-12-27T00:00:00.000+01:00
11068.978,0.015092162349367727,2018-12-28T00:00:00.000+01:00
10976.038,0.01602319332854349,2018-12-29T00:00:00.000+01:00
8691.681,0.013429712247286209,2018-12-30T00:00:00.000+01:00
8658.37,0.013042982320718814,2018-12-31T00:00:00.000+01:00
9434.485,0.015926291671363717,2019-01-01T00:00:00.000+01:00
10727.87,0.014248215369145141,2019-01-02T00:00:00.000+01:00
11033.908,0.01381312418004156,2019-01-03T00:00:00.000+01:00
11036.631,0.013675331879755264,2019-01-04T00:00:00.000+01:00
9825.551,0.013443909235525972,2019-01-05T00:00:00.000+01:00
11898.382,0.017662018920078962,2019-01-06T00:00:00.000+01:00
13300.052,0.017090331698821685,2019-01-07T00:00:00.000+01:00
11828.509,0.01381209756291729,2019-01-08T00:00:00.000+01:00
12769.991,0.014867472560156502,2019-01-09T00:00:00.000+01:00
16499.953,0.018882487123878057,2019-01-10T00:00:00.000+01:00
14763.845,0.01674008329657644,2019-01-11T00:00:00.000+01:00
13387.678,0.016977408610160116,2019-01-12T00:00:00.000+01:00
13599.076,0.018480263409807355,2019-01-13T00:00:00.000+01:00
13874.623,0.01633025230791193,2019-01-14T00:00:00.000+01:00
12135.306,0.014137438224928306,2019-01-15T00:00:00.000+01:00
12122.866,0.014095787327572476,2019-01-16T00:00:00.000+01:00
12226.457,0.014182141889450264,2019-01-17T00:00:00.000+01:00
12868.691,0.014934928969059319,2019-01-18T00:00:00.000+01:00
14274.517,0.01828162562467627,2019-01-19T00:00:00.000+01:00
11802.076,0.01645151335670211,2019-01-20T00:00:00.000+01:00
12033.175,0.014317708359751784,2019-01-21T00:00:00.000+01:00
13508.211,0.015378838925679693,2019-01-22T00:00:00.000+01:00
14818.484,0.01704683506256043,2019-01-23T00:00:00.000+01:00
12782.198,0.015040394293866817,2019-01-24T00:00:00.000+01:00
12638.664,0.01526429899754477,2019-01-25T00:00:00.000+01:00
10710.142,0.014573297896241713,2019-01-26T00:00:00.000+01:00
10646.204,0.01545401730746515,2019-01-27T00:00:00.000+01:00
10730.125,0.013111509397658361,2019-01-28T00:00:00.000+01:00
12162.856,0.014397669996401949,2019-01-29T00:00:00.000+01:00
12104.911,0.014378252182184255,2019-01-30T00:00:00.000+01:00
15543.545,0.018525074487841364,2019-01-31T00:00:00.000+01:00
14163.651,0.017156166709567024,2019-02-01T00:00:00.000+01:00
11286.915,0.015040469314575066,2019-02-02T00:00:00.000+01:00
10637.091,0.015052482656103186,2019-02-03T00:00:00.000+01:00
11604.954,0.013824128885295757,2019-02-04T00:00:00.000+01:00
10922.185,0.013046296483442053,2019-02-05T00:00:00.000+01:00
11062.97,0.013416326015709558,2019-02-06T00:00:00.000+01:00
10685.893,0.013093354356852448,2019-02-07T00:00:00.000+01:00
11463.509,0.014144042976042742,2019-02-08T00:00:00.000+01:00
12304.697,0.016816391219467746,2019-02-09T00:00:00.000+01:00
12814.828,0.0187006682446244,2019-02-10T00:00:00.000+01:00
11901.433,0.01499688149677016,2019-02-11T00:00:00.000+01:00
10793.454,0.013326372863046628,2019-02-12T00:00:00.000+01:00
10611.22,0.013125383769741997,2019-02-13T00:00:00.000+01:00
9353.873,0.011639193622084244,2019-02-14T00:00:00.000+01:00
10045.419,0.012546059070537137,2019-02-15T00:00:00.000+01:00
9361.36,0.01307728715037993,2019-02-16T00:00:00.000+01:00
9569.286,0.014362739197581603,2019-02-17T00:00:00.000+01:00
10202.9,0.012917520154418737,2019-02-18T00:00:00.000+01:00
9819.715,0.012277449024327569,2019-02-19T00:00:00.000+01:00
9676.75,0.012167298431536747,2019-02-20T00:00:00.000+01:00
9654.644,0.012208856407173485,2019-02-21T00:00:00.000+01:00
9768.026,0.012509459997811721,2019-02-22T00:00:00.000+01:00
10549.538,0.015076683843720295,2019-02-23T00:00:00.000+01:00
9191.077,0.014213510887149608,2019-02-24T00:00:00.000+01:00
9747.353,0.0128156965689752,2019-02-25T00:00:00.000+01:00
9517.647,0.01237319278806378,2019-02-26T00:00:00.000+01:00
10366.102,0.013520573265830851,2019-02-27T00:00:00.000+01:00
10305.94,0.01369530896818171,2019-02-28T00:00:00.000+01:00
10168.183,0.013416074560429399,2019-03-01T00:00:00.000+01:00
10461.098,0.015368055065642075,2019-03-02T00:00:00.000+01:00
10785.418,0.01705930997049015,2019-03-03T00:00:00.000+01:00
10302.313,0.013919851409141424,2019-03-04T00:00:00.000+01:00
11134.787,0.01472273335868689,2019-03-05T00:00:00.000+01:00
12487.447,0.016010675593258052,2019-03-06T00:00:00.000+01:00
9330.828,0.012157285982829565,2019-03-07T00:00:00.000+01:00
8881.111,0.01172501438913646,2019-03-08T00:00:00.000+01:00
8754.567,0.012873039811077774,2019-03-09T00:00:00.000+01:00
9516.378,0.01517098394766568,2019-03-10T00:00:00.000+01:00
9827.379,0.013347309107996577,2019-03-11T00:00:00.000+01:00
9010.587,0.011979524977872092,2019-03-12T00:00:00.000+01:00
10240.169,0.013410156248895055,2019-03-13T00:00:00.000+01:00
10162.423,0.013299192117130317,2019-03-14T00:00:00.000+01:00
9457.681,0.012640384267812187,2019-03-15T00:00:00.000+01:00
9587.82,0.014317442492639349,2019-03-16T00:00:00.000+01:00
11151.07,0.017945628299788824,2019-03-17T00:00:00.000+01:00
11223.432,0.01560240608450898,2019-03-18T00:00:00.000+01:00
10690.532,0.014890546232699666,2019-03-19T00:00:00.000+01:00
10107.198,0.013199225629257197,2019-03-20T00:00:00.000+01:00
9216.3,0.011998078151661243,2019-03-21T00:00:00.000+01:00
8936.906,0.011788946786208154,2019-03-22T00:00:00.000+01:00
8620.122,0.012709299086634969,2019-03-23T00:00:00.000+01:00
9325.291,0.015013063340216093,2019-03-24T00:00:00.000+01:00
11266.431,0.015468637082737087,2019-03-25T00:00:00.000+01:00
9750.495,0.01313825183130522,2019-03-26T00:00:00.000+01:00
9198.269,0.012354752443541887,2019-03-27T00:00:00.000+01:00
9250.687,0.012410851708080563,2019-03-28T00:00:00.000+01:00
10050.91,0.013514037473463976,2019-03-29T00:00:00.000+01:00
9270.603,0.01382549677945487,2019-03-30T00:00:00.000+01:00
9307.655,0.015390566291759928,2019-03-31T00:00:00.000+01:00
10208.881,0.013813277224082625,2019-04-01T00:00:00.000+02:00
10105.205,0.013458792717083428,2019-04-02T00:00:00.000+02:00
9930.586,0.013176535760042091,2019-04-03T00:00:00.000+02:00
10260.665,0.01355809019413804,2019-04-04T00:00:00.000+02:00
10284.801,0.013371310670570877,2019-04-05T00:00:00.000+02:00
9190.181,0.01327032957158763,2019-04-06T00:00:00.000+02:00
8836.108,0.013708332078380554,2019-04-07T00:00:00.000+02:00
8908.557,0.011801664502417175,2019-04-08T00:00:00.000+02:00
9203.507,0.011925990486123644,2019-04-09T00:00:00.000+02:00
9431.722,0.012268033102917653,2019-04-10T00:00:00.000+02:00
9529.906,0.01247168319259729,2019-04-11T00:00:00.000+02:00
8726.594,0.011694235030167161,2019-04-12T00:00:00.000+02:00
8521.024,0.012769931937308703,2019-04-13T00:00:00.000+02:00
9190.774,0.01492236610900062,2019-04-14T00:00:00.000+02:00
9353.581,0.013081830381660338,2019-04-15T00:00:00.000+02:00
9294.408,0.012869444855960595,2019-04-16T00:00:00.000+02:00
9174.463,0.012812231675828576,2019-04-17T00:00:00.000+02:00
12757.021,0.019735423728085677,2019-04-18T00:00:00.000+02:00
12047.387,0.020180665443964556,2019-04-19T00:00:00.000+02:00
11318.096,0.01856645380654539,2019-04-20T00:00:00.000+02:00
11500.743,0.019580674694948796,2019-04-21T00:00:00.000+02:00
11050.739,0.017431736867164108,2019-04-22T00:00:00.000+02:00
10159.182,0.014480028746425665,2019-04-23T00:00:00.000+02:00
12359.087,0.016473908344700423,2019-04-24T00:00:00.000+02:00
12083.957,0.016068409638509452,2019-04-25T00:00:00.000+02:00
8779.989,0.01200876754925602,2019-04-26T00:00:00.000+02:00
7809.344,0.01202758530005441,2019-04-27T00:00:00.000+02:00
8223.417,0.013979269371496534,2019-04-28T00:00:00.000+02:00
8543.828,0.012379040742991768,2019-04-29T00:00:00.000+02:00
7940.284,0.011325006558284962,2019-04-30T00:00:00.000+02:00
7763.13,0.013013448817915186,2019-05-01T00:00:00.000+02:00
9001.829,0.013173629982383967,2019-05-02T00:00:00.000+02:00
9127.817,0.012936201923704795,2019-05-03T00:00:00.000+02:00
10476.304,0.01623624195876026,2019-05-04T00:00:00.000+02:00
9283.907,0.015608742105554557,2019-05-05T00:00:00.000+02:00
9573.116,0.013647093347680288,2019-05-06T00:00:00.000+02:00
10576.707,0.014571292367922593,2019-05-07T00:00:00.000+02:00
10763.263,0.014721071265364984,2019-05-08T00:00:00.000+02:00
9668.377,0.013256176109905923,2019-05-09T00:00:00.000+02:00
9292.82,0.012835410407835491,2019-05-10T00:00:00.000+02:00
8767.801,0.01345452747421931,2019-05-11T00:00:00.000+02:00
8507.54,0.014236803478583873,2019-05-12T00:00:00.000+02:00
8998.137,0.012814345452424023,2019-05-13T00:00:00.000+02:00
8977.804,0.01238208977590623,2019-05-14T00:00:00.000+02:00
7987.3,0.011056753021855464,2019-05-15T00:00:00.000+02:00
8760.275,0.011961562964379705,2019-05-16T00:00:00.000+02:00
9218.038,0.012851313474315899,2019-05-17T00:00:00.000+02:00
7848.291,0.012235616611069587,2019-05-18T00:00:00.000+02:00
9040.47,0.01512286716702365,2019-05-19T00:00:00.000+02:00
8503.679,0.012117475896619836,2019-05-20T00:00:00.000+02:00
8552.336,0.011864734104677043,2019-05-21T00:00:00.000+02:00
10302.536,0.014099049774989601,2019-05-22T00:00:00.000+02:00
8895.196,0.012186404484186772,2019-05-23T00:00:00.000+02:00
8848.603,0.012179134016186862,2019-05-24T00:00:00.000+02:00
9523.951,0.014624393739252544,2019-05-25T00:00:00.000+02:00
9456.69,0.015873518451930167,2019-05-26T00:00:00.000+02:00
9160.872,0.012855720590861047,2019-05-27T00:00:00.000+02:00
9545.247,0.013016218793940576,2019-05-28T00:00:00.000+02:00
9243.607,0.012631806562010005,2019-05-29T00:00:00.000+02:00
9221.943,0.012652462775804608,2019-05-30T00:00:00.000+02:00
9443.849,0.012933407996062176,2019-05-31T00:00:00.000+02:00
7931.669,0.011926506264632524,2019-06-01T00:00:00.000+02:00
8703.824,0.014064762050706461,2019-06-02T00:00:00.000+02:00
8175.26,0.011117129521328258,2019-06-03T00:00:00.000+02:00
8707.032,0.011570638105296648,2019-06-04T00:00:00.000+02:00
8416.813,0.011429206111905454,2019-06-05T00:00:00.000+02:00
9217.017,0.012657181942866072,2019-06-06T00:00:00.000+02:00
8665.425,0.01195541812691177,2019-06-07T00:00:00.000+02:00
8945.817,0.013594228581512062,2019-06-08T00:00:00.000+02:00
8652.924,0.014257131159418363,2019-06-09T00:00:00.000+02:00
9315.41,0.013264126828461814,2019-06-10T00:00:00.000+02:00
8864.75,0.012202368979249147,2019-06-11T00:00:00.000+02:00
8577.786,0.011746163113829037,2019-06-12T00:00:00.000+02:00
8535.725,0.011634197620368741,2019-06-13T00:00:00.000+02:00
7926.897,0.010879245264436456,2019-06-14T00:00:00.000+02:00
8402.656,0.012765545438795626,2019-06-15T00:00:00.000+02:00
8182.312,0.013434869312719212,2019-06-16T00:00:00.000+02:00
8847.215,0.01222881715766817,2019-06-17T00:00:00.000+02:00
9102.016,0.012201114425205177,2019-06-18T00:00:00.000+02:00
8874.867,0.011820752090806047,2019-06-19T00:00:00.000+02:00
9413.363,0.012637055109480402,2019-06-20T00:00:00.000+02:00
9498.427,0.012795988037520346,2019-06-21T00:00:00.000+02:00
8856.431,0.012988824407021449,2019-06-22T00:00:00.000+02:00
9546.627,0.015083316031028469,2019-06-23T00:00:00.000+02:00
11013.646,0.01575592445663761,2019-06-24T00:00:00.000+02:00
9776.649,0.012615080939739981,2019-06-25T00:00:00.000+02:00
10293.09,0.012816290215350393,2019-06-26T00:00:00.000+02:00
10107.92,0.012357128268731562,2019-06-27T00:00:00.000+02:00
9606.116,0.011563064550615777,2019-06-28T00:00:00.000+02:00
9002.21,0.011833697262740512,2019-06-29T00:00:00.000+02:00
9005.221,0.012764674849157776,2019-06-30T00:00:00.000+02:00
9908.074,0.01215758774293036,2019-07-01T00:00:00.000+02:00
9780.128,0.011818445711678357,2019-07-02T00:00:00.000+02:00
9664.143,0.011722204444226348,2019-07-03T00:00:00.000+02:00
9277.115,0.011269416695808625,2019-07-04T00:00:00.000+02:00
9713.687,0.011763633530536605,2019-07-05T00:00:00.000+02:00
8568.152,0.011470552462115695,2019-07-06T00:00:00.000+02:00
9350.673,0.01344008193105192,2019-07-07T00:00:00.000+02:00
9709.027,0.012243308385384673,2019-07-08T00:00:00.000+02:00
9123.419,0.011530844194507183,2019-07-09T00:00:00.000+02:00
8792.201,0.010969541112888951,2019-07-10T00:00:00.000+02:00
9171.221,0.011044054407209099,2019-07-11T00:00:00.000+02:00
9468.455,0.011294218773439032,2019-07-12T00:00:00.000+02:00
8705.418,0.011641829057469431,2019-07-13T00:00:00.000+02:00
9195.746,0.013593420191360788,2019-07-14T00:00:00.000+02:00
9369.19,0.01163302635799478,2019-07-15T00:00:00.000+02:00
9208.042,0.011236649109893351,2019-07-16T00:00:00.000+02:00
9362.11,0.01149039629307332,2019-07-17T00:00:00.000+02:00
9415.712,0.011517205966015907,2019-07-18T00:00:00.000+02:00
9508.746,0.011487271107034305,2019-07-19T00:00:00.000+02:00
10413.564,0.013800451207773252,2019-07-20T00:00:00.000+02:00
9740.204,0.013881989747036977,2019-07-21T00:00:00.000+02:00
9331.266,0.011037541610529023,2019-07-22T00:00:00.000+02:00
10385.535,0.01196376508877196,2019-07-23T00:00:00.000+02:00
10720.912,0.012309980525682898,2019-07-24T00:00:00.000+02:00
10606.632,0.012539869763466277,2019-07-25T00:00:00.000+02:00
9690.885,0.011827703598160481,2019-07-26T00:00:00.000+02:00
11337.841,0.015810716600449123,2019-07-27T00:00:00.000+02:00
12083.667,0.01855782127754309,2019-07-28T00:00:00.000+02:00
9695.088,0.012596260410938852,2019-07-29T00:00:00.000+02:00
9760.493,0.01245626886794915,2019-07-30T00:00:00.000+02:00
9286.02,0.011985646451309227,2019-07-31T00:00:00.000+02:00
9333.137,0.011685886855348354,2019-08-01T00:00:00.000+02:00
9007.808,0.011353465873159623,2019-08-02T00:00:00.000+02:00
9039.011,0.012640067781669196,2019-08-03T00:00:00.000+02:00
9836.227,0.014698251479961046,2019-08-04T00:00:00.000+02:00
9755.849,0.012473861686532682,2019-08-05T00:00:00.000+02:00
9169.695,0.011430477545024227,2019-08-06T00:00:00.000+02:00
9923.632,0.012441303226798851,2019-08-07T00:00:00.000+02:00
10407.965,0.012912355755673153,2019-08-08T00:00:00.000+02:00
10300.482,0.012783637348485475,2019-08-09T00:00:00.000+02:00
9454.936,0.01302734805253407,2019-08-10T00:00:00.000+02:00
9350.721,0.014141119214920431,2019-08-11T00:00:00.000+02:00
11460.477,0.015832758596572787,2019-08-12T00:00:00.000+02:00
11052.373,0.01525621144547841,2019-08-13T00:00:00.000+02:00
10354.393,0.014124263409391578,2019-08-14T00:00:00.000+02:00
10163.237,0.01513331042637664,2019-08-15T00:00:00.000+02:00
9443.189,0.013018989714192034,2019-08-16T00:00:00.000+02:00
10145.582,0.014436274641004816,2019-08-17T00:00:00.000+02:00
10054.075,0.01518261933282155,2019-08-18T00:00:00.000+02:00
10958.23,0.014399335055344478,2019-08-19T00:00:00.000+02:00
9763.965,0.012843296028914137,2019-08-20T00:00:00.000+02:00
10233.227,0.01357656833454941,2019-08-21T00:00:00.000+02:00
9958.557,0.013159744403005491,2019-08-22T00:00:00.000+02:00
9167.576,0.012134637868471444,2019-08-23T00:00:00.000+02:00
9476.971,0.013632733395231723,2019-08-24T00:00:00.000+02:00
9522.834,0.014652645603206328,2019-08-25T00:00:00.000+02:00
9067.389,0.011898374333328089,2019-08-26T00:00:00.000+02:00
9765.078,0.01288100323115901,2019-08-27T00:00:00.000+02:00
8850.594,0.01152039218250018,2019-08-28T00:00:00.000+02:00
8535.389,0.01084953304422351,2019-08-29T00:00:00.000+02:00
8857.263,0.011193018849104537,2019-08-30T00:00:00.000+02:00
10382.935,0.014531596593405745,2019-08-31T00:00:00.000+02:00
12492.88,0.018624731016488264,2019-09-01T00:00:00.000+02:00
12825.361,0.016340932564086315,2019-09-02T00:00:00.000+02:00
11908.188,0.014730551467662525,2019-09-03T00:00:00.000+02:00
12532.698,0.015372404176898037,2019-09-04T00:00:00.000+02:00
14216.395,0.01778271520999719,2019-09-05T00:00:00.000+02:00
11939.746,0.015470498050615525,2019-09-06T00:00:00.000+02:00
9905.461,0.01441543487463407,2019-09-07T00:00:00.000+02:00
12194.691,0.019121306041093588,2019-09-08T00:00:00.000+02:00
10182.542,0.013840134020930374,2019-09-09T00:00:00.000+02:00
10831.056,0.014600209967484717,2019-09-10T00:00:00.000+02:00
9811.23,0.013836885961133947,2019-09-11T00:00:00.000+02:00
10371.869,0.014197399941680693,2019-09-12T00:00:00.000+02:00
