datetime,value_Hidráulica,percentage_Hidráulica,value_Eólica,percentage_Eólica,value_Solar fotovoltaica,percentage_Solar fotovoltaica,value_Solar térmica,percentage_Solar térmica,value_Otras renovables,percentage_Otras renovables,value_Residuos renovables,percentage_Residuos renovables,value_Generación renovable,percentage_Generación renovable,value_Hidroeólica,percentage_Hidroeólica
2015-04-28T00:00:00.000+02:00,102735.25,0.3878700313001501,102358.023,0.3864458361159532,30444.492,0.11494113330095725,21151.079,0.07985447715133752,6991.394,0.026395538139165297,1188.449,0.004486909321081441,264870.296,1,1.609,6.074671355371612e-06
2015-04-29T00:00:00.000+02:00,106551.084,0.4596467180481905,60743.749,0.2620401766141868,30956.291,0.13354118068939344,25173.804,0.1085963272732956,7116.623,0.030700132581816506,1265.258,0.005458148949326667,231810.823,1,4.014,1.731584379043424e-05
2015-04-30T00:00:00.000+02:00,94002.988,0.3254563028438329,128616.827,0.4452960261106261,31181.351,0.10795579406620408,26600.139,0.09209476292468545,7133.234,0.024696618845349107,1298.347,0.004495125350998225,288834.43700000003,1,1.551,5.369858303980559e-06
2015-05-01T00:00:00.000+02:00,69949.259,0.22760017209423392,185020.025,0.6020162348092845,24179.417,0.07867473578724037,19933.107,0.06485813643247855,6910.257,0.022484522422394557,1338.694,0.004355828626883929,307333.94600000005,1,3.187,1.036982748400985e-05
2015-05-02T00:00:00.000+02:00,73700.846,0.25201161948296225,159639.843,0.5458701975881773,28273.968,0.09667960208882066,22391.963,0.07656675825719245,6888.862,0.023555676267469683,1553.516,0.005312070407613686,292447.80600000004,1,-1.192,4.075907763985381e-06
2015-05-03T00:00:00.000+02:00,87798.634,0.35059071501389444,130206.303,0.5199297390900841,19703.994,0.07868046494993856,4599.085,0.0183647105325087,6603.186,0.02636733165016824,1519.121,0.0060660364896180765,250430.072,1,-0.251,1.0022737878642565e-06
2015-05-04T00:00:00.000+02:00,97618.515,0.2997257403278534,200246.01,0.6148309426234227,17550.903,0.053887906357696,1735.93,0.005329961272278425,7011.253,0.021527196926227395,1530.148,0.0046981327477803175,325692.72000000003,1,-0.039,1.1974474179192626e-07
2015-05-05T00:00:00.000+02:00,121324.176,0.34848129255845023,182202.279,0.5233424020371288,24789.789,0.0712040913673401,11202.912,0.0321782960568269,7008.969,0.02013196921792494,1615.139,0.004639188535527846,348151.188,1,7.924,2.276022680123671e-05
2015-05-06T00:00:00.000+02:00,136990.457,0.5269342207308355,55822.0,0.21471949735620416,33837.646,0.13015661102857606,24029.128,0.09242811590534003,7732.616,0.02974353159629791,1564.22,0.006016777115734328,259976.391,1,0.324,1.2462670119918698e-06
2015-05-07T00:00:00.000+02:00,116558.072,0.35819796718307784,138665.785,0.42613781656276645,33002.153,0.10141986663321707,27916.33,0.08579047753305298,7932.781,0.024378457703972175,1324.652,0.004070826202624546,325401.26600000006,1,1.493,4.5881812887599515e-06
2015-05-08T00:00:00.000+02:00,113821.36,0.2907945689860394,219297.898,0.5602695111748307,29747.711,0.07600043435227151,18798.959,0.04802820120749942,8308.914,0.0212278878531417,1432.286,0.00365925156784929,391415.013,1,7.885,2.014485836801564e-05
2015-05-09T00:00:00.000+02:00,126714.127,0.5165435445539273,52095.161,0.2123632128014228,32779.608,0.13362436617196022,23832.846,0.09715335646551776,8446.102,0.034430095270624524,1436.155,0.005854411120465246,245311.607,1,7.608,3.101361608217747e-05
2015-05-10T00:00:00.000+02:00,107460.895,0.37935513390925246,107696.334,0.38018627339838906,32472.783,0.11463441602055424,26231.277,0.0926008442321804,7981.357,0.02817554007448523,1422.671,0.005022269242349137,283272.54699999996,1,7.23,2.5523122789586813e-05
2015-05-11T00:00:00.000+02:00,125825.536,0.45465581415118245,81705.022,0.29523151244633106,32438.573,0.1172129782718952,27642.069,0.09988137373019546,7499.658,0.027099134422486616,1636.98,0.005915035201194793,276748.98699999996,1,1.149,4.151776714543133e-06
2015-05-12T00:00:00.000+02:00,131593.949,0.46770410291854203,84324.016,0.29969986125858106,31588.204,0.11226908780302583,23965.487,0.08517683893156047,8204.664,0.02916057345363241,1680.098,0.005971313528293286,281361.545,1,5.127,1.822210636496185e-05
2015-05-13T00:00:00.000+02:00,125414.303,0.39021074331706296,146367.72,0.45540465044743533,27315.79,0.08498962610502883,11741.159,0.03653113138773194,8624.308,0.02683344367249159,1935.431,0.006021848793027112,321401.46099999995,1,2.75,8.556277222398812e-06
2015-05-14T00:00:00.000+02:00,112700.953,0.29191069592281266,215433.696,0.5580023810853104,28730.814,0.07441669024013389,18155.817,0.04702601916345137,8638.686,0.02237536396092994,2415.902,0.006257512605960972,386080.24499999994,1,4.377,1.1337021400823035e-05
2015-05-15T00:00:00.000+02:00,87596.833,0.22573712355337344,228297.918,0.588323955987586,32806.745,0.08454301366636185,26970.429,0.06950282167690339,9967.858,0.02568717972838678,2403.66,0.00619423414999834,388047.972,1,4.529,1.1671237390205972e-05
2015-05-16T00:00:00.000+02:00,82521.547,0.2169883505550847,221606.773,0.5827094848949581,33924.827,0.08920448684264973,30231.126,0.07949199214797724,9530.591,0.02506045143464331,2480.731,0.006523020319297526,380304.043,1,8.448,2.221380538938946e-05
2015-05-17T00:00:00.000+02:00,67548.146,0.19651333189580344,198805.739,0.57837232380734,34067.585,0.09911056090264114,31705.132,0.09223763339879468,9139.497,0.026588931209476866,2458.971,0.007153720906642734,343733.147,1,8.077,2.34978793011196e-05
2015-05-18T00:00:00.000+02:00,122672.923,0.4037605912425602,113302.246,0.3729183320598793,31725.592,0.1044203029501485,24836.72,0.08174655422310204,8846.206,0.029116036998755493,2436.756,0.008020238037972372,303825.89499999996,1,5.452,1.7944487582271422e-05
2015-05-19T00:00:00.000+02:00,91289.893,0.24916200583646786,215990.941,0.5895147242867969,25283.544,0.0690076231954242,22448.06,0.06126859691617101,8886.444,0.02425420973812999,2483.682,0.006778835735736158,366387.69499999995,1,5.131,1.4004291274028732e-05
2015-05-20T00:00:00.000+02:00,94944.136,0.2825666739686167,173924.781,0.517623825529257,30105.087,0.08959683727203374,25616.257,0.07623746810456303,8969.955,0.02669580720602021,2440.299,0.007262662034429817,336006.135,1,5.62,1.6725885079449516e-05
2015-05-21T00:00:00.000+02:00,88181.119,0.23837164712015133,210620.177,0.5693495283069362,32799.785,0.08866454479486513,26375.911,0.07129949609013826,9556.307,0.02583265744196138,2392.015,0.006466107052759318,369931.24,1,5.926,1.6019193188442264e-05
2015-05-22T00:00:00.000+02:00,82298.161,0.216665922930446,224186.385,0.5902142821206576,32691.76,0.08606741956992986,27886.448,0.07341650068185473,10347.719,0.027242383792268603,2421.484,0.006375027817709173,379838.97,1,7.013,1.846308713400313e-05
2015-05-23T00:00:00.000+02:00,64932.705,0.18636010977665712,211116.698,0.6059154784166988,32597.263,0.093555774568433,27666.748,0.07940495000852203,9678.213,0.02777695518955925,2425.248,0.006960583014609019,348425.98600000003,1,9.111,2.6149025520731395e-05
2015-05-24T00:00:00.000+02:00,56565.835,0.19753189108185606,176496.178,0.616337119553877,25141.131,0.08779460517760722,16113.482,0.05626941724405638,9482.565,0.03311378673640406,2554.748,0.00892136045861587,286363.05100000004,1,9.112,3.18197475832872e-05
2015-05-25T00:00:00.000+02:00,93141.144,0.30865373997114665,149031.921,0.493866167155242,28249.936,0.09361543165440972,18349.094,0.060805743251147175,10432.113,0.034570229170168,2552.675,0.008459126137433385,301765.804,1,8.921,2.956266045307108e-05
2015-05-26T00:00:00.000+02:00,80364.268,0.23019511474397913,197227.552,0.5649378771584669,33101.677,0.09481632228931813,25165.871,0.07208502866568979,10641.742,0.03048216678544029,2603.598,0.007457736569655492,349113.699,1,8.991,2.5753787450202574e-05
2015-05-27T00:00:00.000+02:00,84375.956,0.2474189851803704,180019.895,0.5278795268782119,33333.537,0.09774526165975916,30274.649,0.0887755622261858,10398.036,0.030490576189607353,2613.751,0.0076644064327304135,341024.582,1,8.758,2.568143313492867e-05
2015-05-28T00:00:00.000+02:00,95324.527,0.3195859466507914,127997.792,0.4291266562018303,32795.034,0.10994895349792702,29297.131,0.09822184950141159,10395.434,0.03485183425810046,2455.766,0.008233225241839672,298275.09,1,9.406,3.153464809951109e-05
2015-05-29T00:00:00.000+02:00,95171.669,0.34759918762633163,120087.774,0.4386012468296055,26973.82,0.09851753171607085,18334.046,0.06696214916125716,10652.499,0.038906536341086026,2568.12,0.009379644542399848,273797.156,1,9.228,3.370378324893922e-05
2015-05-30T00:00:00.000+02:00,73224.486,0.348925281147119,69932.806,0.33323994920164995,31146.681,0.1484184460471956,22565.726,0.10752895266262234,10384.765,0.04948490928665257,2593.636,0.012359051185327393,209857.21000000002,1,9.11,4.3410469433001605e-05
2015-05-31T00:00:00.000+02:00,59549.006,0.30455598295255876,63815.618,0.32637703923580186,30937.074,0.15822381622534637,28825.841,0.14742617769621827,9787.642,0.050057677370764976,2602.999,0.013312714557645636,195527.28999999998,1,9.11,4.659196166427715e-05
2015-06-01T00:00:00.000+02:00,96445.125,0.4220096466698895,62167.248,0.2720218192772252,30368.323,0.1328810062632723,27152.62,0.11881023092003638,9807.599,0.04291457332519359,2589.506,0.011330759456318385,228537.72599999997,1,7.305,3.1964088064830054e-05
2015-06-02T00:00:00.000+02:00,107154.496,0.4502877903215871,57780.768,0.24280805115078202,31730.605,0.13333928621172464,28799.291,0.12102123187830001,9898.632,0.04159632397026581,2599.883,0.01092530518891768,237968.913,1,5.238,2.2011278422740873e-05
2015-06-03T00:00:00.000+02:00,97720.57,0.3728554085423507,91634.377,0.34963337885625084,30984.35,0.11822160347273028,29249.221,0.11160117307441517,10022.184,0.03823990701043404,2470.492,0.009426227292376714,262087.03900000002,1,5.845,2.230175144219932e-05
2015-06-04T00:00:00.000+02:00,89556.513,0.3356299709536103,101077.469,0.378806932607285,32683.573,0.12248787150355218,31386.997,0.11762870771253736,9743.313,0.03651490829239782,2376.269,0.008905517518842705,266831.096,1,6.962,2.609141177458567e-05
2015-06-05T00:00:00.000+02:00,89795.226,0.333337533065092,104074.32,0.38634433732843404,32171.329,0.11942629827876879,30728.446,0.11407003290535617,10124.315,0.03758344776674327,2481.396,0.0092114298058294,269382.284,1,7.252,2.6920849776446323e-05
2015-06-06T00:00:00.000+02:00,76117.554,0.2696713426884379,137661.062,0.487709358414963,30941.887,0.10962175968770517,25123.295,0.08900749353306489,9934.929,0.035197736949669975,2475.408,0.008769942857881385,282260.448,1,6.313,2.2365868277797108e-05
2015-06-07T00:00:00.000+02:00,67428.63,0.2658305799814129,123000.328,0.48491640020187293,31107.136,0.12263674947037612,20376.332,0.08033163588602975,9472.596,0.037344755315503395,2264.7,0.008928351569413552,253652.64599999998,1,2.924,1.1527575391427221e-05
2015-06-08T00:00:00.000+02:00,86496.386,0.3370632321660264,111311.487,0.4337638983601769,29462.596,0.11481124582201437,17599.25,0.06858159471192173,9518.49,0.03709210468909072,2226.354,0.008675762189483403,256617.68399999998,1,3.121,1.2162061286470033e-05
2015-06-09T00:00:00.000+02:00,86750.294,0.3385341471934615,115264.507,0.44980794622920556,26201.76,0.10224968778281894,16399.201,0.06399620415337338,9384.512,0.036622097980979824,2246.912,0.00876834420571249,256252.714,1,5.528,2.1572454448228787e-05
2015-06-10T00:00:00.000+02:00,94173.632,0.3785415457642475,110483.445,0.4441006804501203,22097.174,0.08882208560227921,9876.062,0.039697946188839206,9834.09,0.03952923499631753,2312.895,0.009296942571891028,248780.175,1,2.877,1.156442630527131e-05
2015-06-11T00:00:00.000+02:00,101712.212,0.46518343289464664,83650.07,0.382575759186886,16561.988,0.07574668057951531,5111.061,0.023375569707538613,9183.807,0.04200237890118727,2429.463,0.011111211881131117,218647.51499999998,1,-1.086,4.966849095009224e-06
2015-06-12T00:00:00.000+02:00,94523.611,0.45886526643994835,65152.863,0.3162848469661242,25285.217,0.12274719208195413,9390.748,0.04558742559137327,9105.391,0.04420215883685302,2535.181,0.012307046808003291,205991.76200000002,1,-1.249,6.063275743702762e-06
2015-06-13T00:00:00.000+02:00,74559.796,0.3657426395919639,80433.657,0.39455604228335933,23630.738,0.1159172765390362,13149.216,0.06450163796592047,9522.003,0.04670885246819344,2562.675,0.012570843392816366,203857.53300000002,1,-0.552,2.7077587102674486e-06
2015-06-14T00:00:00.000+02:00,69589.379,0.39127204559896667,66745.132,0.37528003133083065,23066.77,0.12969482431019935,6305.311,0.035452133192734284,9588.092,0.05390984118756237,2558.347,0.014384517844913944,177854.20599999998,1,1.175,6.6065347928853605e-06
2015-06-15T00:00:00.000+02:00,87461.776,0.4086556900189463,85903.091,0.40137290291664485,21939.051,0.10250784325218658,7005.381,0.03273188514260923,9331.273,0.04359936398467558,2382.211,0.011130623279085072,214023.145,1,0.362,1.691405852390404e-06
2015-06-16T00:00:00.000+02:00,67599.457,0.25265557721035564,133596.551,0.4993222609201982,29719.373,0.11107730258313848,24666.055,0.09219033169937119,9508.184,0.03553720434089091,2465.991,0.009216736452491655,267555.45399999997,1,-0.157,5.867935540077761e-07
2015-06-17T00:00:00.000+02:00,63631.035,0.19042143966291972,193953.353,0.580422378886505,33326.66,0.09973294598078815,31111.319,0.09310334420605208,9581.765,0.028674270123246866,2554.126,0.007643445529378777,334157.531,1,-0.727,2.1756111091850483e-06
2015-06-18T00:00:00.000+02:00,67686.717,0.21237511622171482,172900.598,0.542496167971243,33943.451,0.10650161022126516,32257.602,0.10121205869364029,9376.825,0.029420902466959376,2540.81,0.007972093240203912,318713.031,1,7.028,2.205118497335617e-05
2015-06-19T00:00:00.000+02:00,64891.141,0.20514248162531523,172931.328,0.5466934504462075,33688.488,0.10650051646533157,32737.135,0.10349297318108436,9602.606,0.030357031708074633,2458.3,0.007771504011302752,316322.29699999996,1,13.299,4.204256268409685e-05
2015-06-20T00:00:00.000+02:00,65899.998,0.2315341919797256,140469.224,0.49352699945239864,33900.801,0.11910766017019413,32525.481,0.11427558711135191,9287.357,0.03263036060520439,2538.155,0.008917597646122849,284623.18000000005,1,2.164,7.603035002279153e-06
2015-06-21T00:00:00.000+02:00,67652.791,0.304092262128169,83819.067,0.3767579920465152,31938.72,0.14356122594082177,27448.818,0.12337958323647583,9100.286,0.04090483947296877,2514.822,0.011303863440455636,222474.55599999998,1,0.052,2.3373459390115605e-07
2015-06-22T00:00:00.000+02:00,105327.878,0.4582801584789341,58443.114,0.2542851907253122,28887.169,0.125687677742143,25707.532,0.111853120586577,9072.833,0.039475772454970595,2391.994,0.010407533221173028,229832.94400000002,1,2.424,1.0546790889995298e-05
2015-06-23T00:00:00.000+02:00,80536.126,0.3453191053589041,82581.4,0.3540887373609925,29467.831,0.12635081351923208,29260.98,0.12546388729357041,8915.249,0.0382263955523744,2443.71,0.010478027599149821,233222.32900000003,1,17.033,7.303331577655243e-05
2015-06-24T00:00:00.000+02:00,82032.78,0.40616637198115607,45229.72,0.22394451679101374,32156.986,0.15921789237752065,30734.286,0.15217372177379868,9292.347,0.04600891092780203,2501.958,0.012387867431887951,201968.41900000002,1,20.342,0.00010071871682077184
2015-06-25T00:00:00.000+02:00,94450.148,0.445766215633927,41405.804,0.19541852443005295,32648.67,0.15408841997135805,31052.588,0.14655556324167426,9792.35,0.046215902188558616,2512.387,0.011857442988843968,211882.69699999996,1,20.75,9.793154558533869e-05
2015-06-26T00:00:00.000+02:00,93029.037,0.4060366583274437,58469.893,0.2551990295942028,32699.734,0.14272200540521873,32398.578,0.14140757305357288,9957.132,0.04345912560403324,2528.92,0.011037781955943916,229114.872,1,31.578,0.00013782605958464363
2015-06-27T00:00:00.000+02:00,86967.368,0.3780104924318766,65596.314,0.28511952847481825,32590.928,0.14165902712028533,32586.199,0.14163847215053266,9831.455,0.042733190981148646,2460.82,0.010696147317994153,230066.016,1,32.932,0.00014314152334432567
2015-06-28T00:00:00.000+02:00,62286.766,0.3168686002121965,57268.465,0.2913392283177965,32313.174,0.16438532406375284,32249.21,0.1640599229481455,10087.5,0.05131767484348974,2332.659,0.011866828855785867,196569.701,1,31.927,0.00016242075883302076
2015-06-29T00:00:00.000+02:00,91929.682,0.373385540608123,78732.805,0.3197845387795307,31716.614,0.12882156020782454,31423.756,0.12763207559009884,10045.005,0.04079922328390409,2322.379,0.009432674186906815,246205.78999999998,1,35.549,0.00014438734361202474
2015-06-30T00:00:00.000+02:00,84182.888,0.299765515419631,122191.883,0.43511114500598086,31975.126,0.11385972082589568,30241.966,0.10768813877343998,10218.529,0.03638699841843685,1958.738,0.006974839187531998,280829.127,1,59.997,0.0002136423690837454
2015-07-01T00:00:00.000+02:00,72884.067,0.2581119093647684,142468.496,0.5045384682894668,30427.036,0.10775441988261365,24379.087,0.08633619051664343,10136.14,0.03589616437003445,2029.473,0.007187183325461855,282373.902,1,49.603,0.00017566425101141252
2015-07-02T00:00:00.000+02:00,84514.021,0.34543650629346706,93307.542,0.3813785090087116,28301.575,0.11567781386951793,26126.596,0.10678796177004608,10279.948,0.04201751709338873,2079.781,0.008500746668952518,244658.626,1,49.163,0.00020094529591611456
2015-07-03T00:00:00.000+02:00,68070.201,0.2158554269499604,174829.317,0.554396142658738,31291.309,0.09922695635962847,29044.297,0.09210152221228866,10043.528,0.031848738400579744,2022.359,0.006413043578218536,315350.89,1,49.879,0.00015816984058614832
2015-07-04T00:00:00.000+02:00,64289.85,0.2637944736147486,109183.064,0.44800056144983086,30697.284,0.12595726812525532,27145.689,0.11138434357312502,10003.259,0.041045428513785565,2340.113,0.009601964805237999,243711.89100000003,1,52.632,0.00021595991801647458
2015-07-05T00:00:00.000+02:00,56541.98,0.24842003317991615,101692.653,0.44679178607494285,30311.339,0.13317439255059135,26599.107,0.11686451453408847,9889.501,0.04345002008335778,2508.747,0.011022306133955957,227606.362,1,63.035,0.0002769474431474811
2015-07-06T00:00:00.000+02:00,87431.06,0.33638562555889095,102484.935,0.39430448367361987,30890.865,0.11885070302339067,26986.558,0.10382912199064376,9683.333,0.03725602810603065,2374.37,0.00913524253003754,259913.18699999998,1,62.066,0.00023879511738663728
2015-07-07T00:00:00.000+02:00,95299.597,0.3819083189016395,83348.11,0.3340133387314212,30723.919,0.12312455272355603,27754.751,0.11122576201391071,9984.361,0.040011822136216305,2375.787,0.009520846339343591,249535.274,1,48.749,0.00019535915391264485
2015-07-08T00:00:00.000+02:00,68052.425,0.23569452736463153,149850.878,0.5189974033311092,31334.014,0.10852303382527143,27618.6,0.09565497296345886,9405.831,0.03257639815210993,2442.061,0.008457897175458471,288731.45999999996,1,27.651,9.576718796074389e-05
2015-07-09T00:00:00.000+02:00,73168.216,0.26254255516885744,131960.638,0.4735018150809175,32183.347,0.11548044516031364,29384.719,0.105438394304692,9560.091,0.0343035658924197,2373.363,0.008516112875612889,278690.88100000005,1,60.507,0.00021711151718667101
2015-07-10T00:00:00.000+02:00,72001.523,0.30000914341859564,92682.307,0.3861798802940503,32423.866,0.13510070148070796,30836.284,0.1284857147959571,9407.342,0.03919762385117574,2568.727,0.01070312897334434,239997.76200000005,1,77.713,0.0003238071861686776
2015-07-11T00:00:00.000+02:00,58072.239,0.24762164254393845,99931.705,0.4261115700105227,32143.934,0.13706262875285297,32217.237,0.13737519478398874,9520.929,0.04059750610828381,2558.938,0.010911382816290255,234520.046,1,75.064,0.0003200749841231056
2015-07-12T00:00:00.000+02:00,53068.125,0.26035888042981825,72866.921,0.35749425803018314,32421.687,0.15906486481227652,32658.251,0.16022547748118088,10195.185,0.05001885693860253,2556.803,0.012543996354866515,203826.82899999997,1,59.857,0.0002936659530723505
2015-07-13T00:00:00.000+02:00,75261.731,0.3173080743477121,84426.472,0.3559471845563987,32315.839,0.13624555943339509,32461.848,0.1368611423333876,10130.345,0.04271015590151618,2528.482,0.01066023520562996,237188.19999999998,1,63.483,0.00026764822196045164
2015-07-14T00:00:00.000+02:00,74420.087,0.29914247625374474,97974.881,0.393824432280037,31844.675,0.12800435096233787,32140.573,0.12919375645763823,9813.533,0.03944693806146505,2511.251,0.010094342440565713,248778.06699999995,1,73.067,0.0002937035442115563
2015-07-15T00:00:00.000+02:00,75094.267,0.323350377682267,84320.15,0.36307634973952674,30570.614,0.13163481018968864,29695.699,0.1278674906992423,9993.603,0.043031717780221974,2470.827,0.010639198910318184,232238.068,1,92.908,0.00040005499873517724
2015-07-16T00:00:00.000+02:00,69023.24,0.30533376594145,91526.101,0.4048782569503766,28198.925,0.12474181110232586,24625.812,0.10893565583600757,10230.128,0.04525437386455742,2384.343,0.0105474681786328,226058.326,1,69.777,0.00030866812664975677
2015-07-17T00:00:00.000+02:00,74558.455,0.377072967584025,76598.273,0.3873891715154411,23482.341,0.11875991806281422,10433.04,0.052764201641823674,10162.492,0.051395928422724335,2451.159,0.012396525627446158,197729.51500000004,1,43.755,0.00022128714572531061
2015-07-18T00:00:00.000+02:00,55295.454,0.2517098478394484,99700.12,0.4538438554962356,28199.487,0.12836658474529394,23724.529,0.1079961760446452,10288.841,0.04683572364835414,2441.181,0.011112474057244425,219679.34300000002,1,29.731,0.00013533816877811766
2015-07-19T00:00:00.000+02:00,49637.327,0.27463777951653096,61064.267,0.3378617607004619,29424.759,0.16280390107567758,27763.189,0.1536106200734334,10342.654,0.057224747997968686,2430.193,0.013445986108732587,180737.43199999997,1,75.043,0.0004152045271950086
2015-07-20T00:00:00.000+02:00,79668.155,0.4080053444765398,41713.782,0.21362922229502224,30473.804,0.15606580695298589,30759.29,0.1575278693513586,10141.932,0.051939981029027756,2419.232,0.012389637811101166,195262.528,1,86.333,0.00044213808396457923
2015-07-21T00:00:00.000+02:00,71980.856,0.3442370237791116,64216.352,0.30710451526766785,29458.131,0.1408788378612111,30975.452,0.1481351848148726,9959.618,0.047630292953127255,2422.041,0.011583026816338268,209102.59799999997,1,90.148,0.00043111850767153076
2015-07-22T00:00:00.000+02:00,65339.973,0.28814626755108175,87459.135,0.38569075186939816,30035.879,0.13245684118152173,31193.43,0.13756158770705246,10242.597,0.04516938039720199,2409.964,0.010627830096172141,226759.741,1,78.763,0.0003473411975717506
2015-07-23T00:00:00.000+02:00,76572.712,0.35350713446725995,64893.994,0.2995909282026678,30722.631,0.14183472107015105,31618.109,0.14596880295768394,10352.518,0.04779364446045386,2351.104,0.010854154386937641,216608.675,1,97.607,0.0004506144548458182
2015-07-24T00:00:00.000+02:00,54582.797,0.21071722615155694,129809.921,0.5011320046510761,30956.443,0.11950754008591355,30858.179,0.11912819130482129,10336.544,0.03990429218336904,2396.784,0.009252799488535432,259033.388,1,92.72,0.0003579461347276205
2015-07-25T00:00:00.000+02:00,43337.047,0.17467416121739723,129570.231,0.5222453532348293,31178.08,0.12566626822471105,31473.841,0.12685836155298555,10058.409,0.04054139072411923,2399.378,0.0096709251923297,248102.219,1,85.233,0.0003435398536278307
2015-07-26T00:00:00.000+02:00,42370.755,0.20455951411313833,89461.155,0.4319047512559112,31249.272,0.15086669795497623,31479.598,0.1519786765979724,10061.402,0.04857490749024789,2425.42,0.011709556195547801,207131.676,1,84.074,0.00040589639220608634
2015-07-27T00:00:00.000+02:00,59556.394,0.256815677002219,96838.205,0.41758017076646164,31193.69,0.1345116464832869,32075.175,0.13831273570037922,9776.534,0.042157810930346325,2378.546,0.01025663006512651,231903.26499999998,1,84.721,0.0003653290521804426
2015-07-28T00:00:00.000+02:00,65316.029,0.30050882983079474,77658.525,0.357294722772193,31006.685,0.14265690625928984,31357.8,0.1442723314374806,9904.276,0.04556802421471802,2043.511,0.009401874375375104,217351.447,1,64.621,0.0002973111101487169
2015-07-29T00:00:00.000+02:00,67067.015,0.29237666181101596,90792.549,0.3958074232755565,29866.563,0.13020239516710863,29847.691,0.13012012324309805,9706.134,0.04231360316260391,2052.274,0.00894682760581399,229385.66499999998,1,53.439,0.0002329657348030009
2015-07-30T00:00:00.000+02:00,50985.188,0.18760382656967584,151331.339,0.5568350218952379,26750.623,0.09843092542725901,30482.963,0.11216435063418508,9955.91,0.0366335182089218,2190.003,0.008058280436252776,271770.512,1,74.486,0.000274076828467689
2015-07-31T00:00:00.000+02:00,56937.129,0.2214121407004878,139332.261,0.5418231427975423,23079.088,0.08974794425435359,25200.316,0.09799679066868218,10324.974,0.040150858256602265,2224.402,0.008650060465789316,257154.50299999997,1,56.333,0.00021906285654270656
2015-08-01T00:00:00.000+02:00,54975.904,0.2572750586150458,88522.58,0.41426607479260513,29614.937,0.13859134817602797,28057.76,0.1313041045874732,10320.728,0.048298721948254714,2121.612,0.009928674418130251,213685.32300000003,1,71.802,0.00033601746246278224
2015-08-02T00:00:00.000+02:00,49392.085,0.20874737215628528,115508.06,0.48817546349522456,30297.267,0.12804632300433036,29155.715,0.1232217447307112,10036.925,0.04241938193699909,2180.497,0.009215505252403569,236611.76899999997,1,41.22,0.00017420942404602031
2015-08-03T00:00:00.000+02:00,63895.422,0.2875238913360995,105235.837,0.4735521953709216,25437.614,0.11446707032603438,16236.175,0.07306138797258269,9735.264,0.043807848838751565,1652.679,0.0074369130422122206,222226.479,1,33.488,0.0001506931133980663
2015-08-04T00:00:00.000+02:00,72511.985,0.3752499825628161,54777.518,0.28347400328834393,30171.738,0.15613893563098372,23674.702,0.12251673309839564,9724.07,0.05032212396253672,2330.164,0.012058613488080652,193236.478,1,46.301,0.0002396079688432326
2015-08-05T00:00:00.000+02:00,79055.377,0.3432282111083046,81734.153,0.3548584319652599,29897.985,0.129805615970852,27335.078,0.11867845399619022,9770.015,0.04241766845222056,2447.117,0.010624446080153678,230328.90199999997,1,89.177,0.00038717242701916766
2015-08-06T00:00:00.000+02:00,78071.725,0.39321093584144556,63233.504,0.3184777239695138,26949.088,0.13573001124995598,17746.771,0.089382224269719,10024.566,0.050489072430055015,2425.564,0.012216436749454683,198549.22100000002,1,98.003,0.0004935954898558882
2015-08-07T00:00:00.000+02:00,74606.995,0.3456773632875984,99966.665,0.4631765851694556,23523.272,0.10899061999289734,4945.436,0.022913739881730493,10140.132,0.046982378705216606,2549.022,0.011810410055009999,215828.40799999997,1,96.886,0.00044890290809169114
2015-08-08T00:00:00.000+02:00,61930.087,0.27337711380952684,130487.634,0.5760097312757511,17167.825,0.07578368893437919,3503.584,0.015465821675807387,10772.549,0.04755311185000765,2587.039,0.011419929946694319,226537.204,1,88.486,0.00039060250783354777
2015-08-09T00:00:00.000+02:00,47598.068,0.20154490610395392,144708.404,0.6127400317305534,24139.784,0.10221529368901548,6501.005,0.027527261028879053,10547.46,0.04466120001625297,2584.809,0.010944878838394347,236166.068,1,86.538,0.00036642859295095686
2015-08-10T00:00:00.000+02:00,60060.22,0.327926846264106,67168.599,0.36673836422924166,27668.267,0.15106783722908837,15183.86,0.08290338137149196,10529.333,0.057489815454465173,2512.315,0.013717158125161838,183151.275,1,28.681,0.00015659732644503842
2015-08-11T00:00:00.000+02:00,57988.161,0.30851368025707115,75599.673,0.40221198501985833,26692.25,0.1420104404042371,14990.298,0.079752693039019,10103.723,0.05375470981099083,2549.48,0.013563966229965418,187959.77200000003,1,36.187,0.00019252523885802538
2015-08-12T00:00:00.000+02:00,53411.92,0.28262756273291456,87598.675,0.46352574507493266,24658.495,0.13047968211050567,10664.765,0.0564322821398162,10389.867,0.05497766766911093,2201.63,0.01164985870082309,188983.40800000002,1,58.056,0.0003072015718967243
2015-08-13T00:00:00.000+02:00,41546.322,0.13508847361541224,200828.281,0.6529960928694746,29378.887,0.095525880759064,22729.266,0.07390454082406347,10705.51,0.034809122337580975,2304.765,0.007493977105656322,307548.978,1,55.947,0.00018191248874837752
2015-08-14T00:00:00.000+02:00,43814.673,0.19696551711116705,112164.395,0.5042264736892182,27657.391,0.12433168952923002,25504.725,0.11465454388768596,10748.258,0.048317973182505275,2521.088,0.011333358612598978,222448.445,1,37.915,0.0001704439875945188
