datetime,value_Hidráulica,percentage_Hidráulica,value_Eólica,percentage_Eólica,value_Solar fotovoltaica,percentage_Solar fotovoltaica,value_Solar térmica,percentage_Solar térmica,value_Otras renovables,percentage_Otras renovables,value_Residuos renovables,percentage_Residuos renovables,value_Generación renovable,percentage_Generación renovable,value_Turbinación bombeo,percentage_Turbinación bombeo,value_Nuclear,percentage_Nuclear,value_Ciclo combinado,percentage_Ciclo combinado,value_Carbón,percentage_Carbón,value_Motores diésel,percentage_Motores diésel,value_Turbina de gas,percentage_Turbina de gas,value_Turbina de vapor,percentage_Turbina de vapor,value_Fuel + Gas,percentage_Fuel + Gas,value_Cogeneración,percentage_Cogeneración,value_Residuos no renovables,percentage_Residuos no renovables,value_Generación no renovable,percentage_Generación no renovable,value_Consumos en bombeo,percentage_Consumos en bombeo,value_Saldo I. internacionales,percentage_Saldo I. internacionales,value_Demanda en b.c.,percentage_Demanda en b.c.,value_Hidroeólica,percentage_Hidroeólica
2013-05-24T00:00:00.000+02:00,123819.086,0.34306248393700994,168127.561,0.46582688144646095,33698.769,0.09336834709601644,21736.077,0.060223611783615585,12540.186,0.03474478367730898,1001.161,0.0027738920595881383,360922.83999999997,1,12396.089,0.03201254273202169,105582.983,0.2726650119293125,80233.062,0.20719957123540705,71645.975,0.1850236664374431,8583.777,0.022167356818319467,1918.774,0.00495517857834775,5749.262,0.014847303488429978,-5.629,1.453673033797596e-05,97329.327,0.2513501830832622,3781.126,0.00976464896711844,387214.7459999999,1,-5174.362,0.006447107373965358,-49274.654,0.061394812568774985,693688.5700000001,1,,
2013-05-25T00:00:00.000+02:00,102389.7,0.3197426257622413,149608.519,0.46719758629491215,33508.617,0.10464073227327822,21084.764,0.06584351555808032,12427.622,0.038808986550996794,1206.146,0.003766553560491185,320225.368,1,5099.289,0.015299376375275677,110035.522,0.33013913620662155,52286.877,0.15687610776928806,69198.848,0.20761702666538268,7733.705,0.023203404155040318,1530.997,0.004593444170828117,6550.103,0.019652247812160156,-5.79,1.7371713823799e-05,77419.493,0.2322813949533005,3439.824,0.010320490178279027,333288.868,1,-18315.627,0.026658746720944492,-15210.199,0.022138736649100967,619988.41,1,,
2013-05-26T00:00:00.000+02:00,94210.513,0.38285627537864375,92366.967,0.3753644028415608,28023.373,0.11388245184830327,18221.58,0.0740495516706717,12161.433,0.04942209519278306,1088.927,0.004425223068037431,246072.793,1,5045.617,0.015113328313546233,117550.442,0.3521033053734507,51667.73,0.15476231483793995,66945.547,0.2005245405945279,7501.979,0.02247096274416573,1964.355,0.005883907169203709,6214.368,0.01861413259175155,-5.666,1.6971585085541164e-05,73693.787,0.22073780027289927,3262.649,0.009772736517429543,333840.80799999996,1,-27244.701,0.04381323803542058,14678.891,0.02360568190779531,567347.7919999999,1,,
2013-05-27T00:00:00.000+02:00,119984.387,0.45099941752235867,89617.268,0.33685495820339617,26076.711,0.09801759850553624,18321.935,0.06886881051350886,11032.734,0.041470033994332293,1008.078,0.0037891812608677514,266041.113,1,10861.588,0.026705041232419246,99920.93,0.24567241508623575,96532.153,0.23734053677226602,87241.206,0.214497180651299,8762.184,0.021543303337048337,1499.981,0.0036879556150394817,6995.271,0.01719905049675486,-6.273,1.5423225742954523e-05,91691.017,0.22543778954122126,3213.652,0.007901304041973105,406711.70900000003,1,-5132.049,0.0074763369965534345,8554.09,0.012461544996715302,676174.863,1,,
2013-05-28T00:00:00.000+02:00,103215.129,0.29948461378139335,191863.301,0.556702366750985,25796.7,0.07485060389097097,11606.635,0.03367731682316264,10921.986,0.03169076850096061,1238.759,0.0035943302525274666,344642.51,1,8298.649,0.022057471683469956,97224.813,0.2584196005492173,62253.17,0.1654663951302485,93887.532,0.24954924331910888,9104.55,0.024199523779802758,1519.423,0.004038564566077318,7193.33,0.01911957871514447,-6.181,1.6428846728609417e-05,93374.743,0.24818627100312168,3366.087,0.008946922407080518,376216.11600000004,1,-11365.802,0.015217097065999658,-14685.574,0.01966177178063817,694807.25,1,,
2013-05-29T00:00:00.000+02:00,99330.076,0.25698405707625765,220288.653,0.569924780645531,31613.427,0.08178939406574204,22402.993,0.05796041102184399,11769.064,0.030448600630388418,1118.115,0.0028927565602367995,386522.32800000004,1,7650.664,0.022729475593530293,97289.942,0.2890401881699389,52092.164,0.15476141289856374,66627.147,0.19794361791382487,8696.692,0.0258371363006466,1689.488,0.005019325938449566,7171.958,0.0213072805600696,-5.994,1.7807666982580932e-05,92146.967,0.2737608444762888,3225.575,0.009582910481704787,336584.60300000006,1,-16671.665,0.022334849057214445,-6663.207,0.008926626259703196,699772.059,1,,
2013-05-30T00:00:00.000+02:00,107078.358,0.2759664110223561,209857.294,0.5408521883763237,32585.483,0.08398054436863887,25564.172,0.06588495499340966,11815.975,0.03045257953507173,1111.004,0.0028633217041998506,388012.286,1,9389.451,0.030189077628276842,97281.428,0.3127804364367655,50385.986,0.1620016380863237,43871.545,0.1410563277530753,7988.763,0.025685568449199617,1639.945,0.005272771210063769,5616.606,0.01805858026645493,-6.281,2.0194747976554416e-05,91484.769,0.2941429475638112,3356.686,0.010792457858052626,311008.898,1,-15483.442,0.02162293940827065,-1560.924,0.0021798618855494445,681976.818,1,,
2013-05-31T00:00:00.000+02:00,100529.385,0.23974999881948697,245908.501,0.5864609917234828,32212.053,0.0768217140562757,27111.17,0.06465674663676606,12474.507,0.029750137619201412,1073.604,0.0025604111447871335,419309.22,1,8045.527,0.026721138615131677,97445.714,0.3236407548249453,45480.377,0.1510513180908406,35592.998,0.11821294407266356,7963.513,0.02644875031012923,1826.039,0.006064716610314829,6434.361,0.02137006714175433,-6.437,2.1378831898221534e-05,95007.266,0.315542079994348,3289.99,0.01092685150797419,301079.348,1,-16286.967,0.021586415517532865,-17825.229,0.023625196753279894,686276.372,1,,
2013-06-01T00:00:00.000+02:00,94082.549,0.24599839142642274,211521.919,0.5530680490537101,35175.94,0.09197481093876785,27810.662,0.07271675979467714,12759.028,0.03336113229845301,1101.789,0.0028808564879691653,382451.887,1,9934.494,0.03475241960085224,108616.934,0.37995908660532424,48816.982,0.17076946667955623,27427.675,0.09594631294515905,7754.827,0.027127602254932985,1517.836,0.005309628608893333,5590.243,0.019555547610852354,-5.943,2.0789546975202246e-05,73060.865,0.25557837539397776,3139.016,0.010980770753476605,285852.929,1,-23972.375,0.033656033988356156,-19998.504,0.02807691479631353,624333.937,1,,
2013-06-02T00:00:00.000+02:00,86147.9,0.23552015431995676,206619.249,0.5648773494183095,34879.454,0.09535710549735783,24491.103,0.0669563431961308,12546.085,0.0342998015658106,1093.398,0.0029892460024345583,365777.189,1,8308.189,0.028618695585671452,120675.369,0.4156828461773768,49848.254,0.17170914223343128,22322.594,0.076893234177573,7580.495,0.026112053877650653,1491.519,0.005137741597024947,5250.186,0.018084985175728915,-5.952,2.0502479677089252e-05,71789.199,0.24728773412836288,3034.591,0.010453064567503015,290294.444,1,-48097.959,0.06501823408311537,-35591.487,0.04811213783795187,572382.187,1,,
2013-06-03T00:00:00.000+02:00,110447.407,0.30654981325904174,174998.678,0.4857136398093907,35560.67,0.09869961680373725,26585.507,0.07378880525684905,11664.088,0.03237399677691871,1035.525,0.0028741280940626267,360291.875,1,7789.985,0.022195714517269805,121216.463,0.3453775594614365,61083.379,0.17404259982967793,47741.516,0.13602812582536022,8558.77,0.024386185023331022,1952.503,0.005563194175869767,5987.246,0.01705923733622922,-6.278,1.7887671894030583e-05,93470.683,0.2663225404929822,3161.153,0.00900695566594942,350955.42,1,-16943.554,0.02275998908840423,-16253.884,0.02183356705943677,678049.8570000001,1,,
2013-06-04T00:00:00.000+02:00,124860.08,0.44996138212335784,83781.296,0.301924744435901,33783.871,0.12174777790176994,22249.054,0.0801794704022072,11857.585,0.042731474585353424,958.772,0.0034551505514106356,277490.658,1,12212.102,0.028059075072207226,121754.118,0.27974774017711096,69572.371,0.15985261020915587,116620.299,0.2679520466324514,8892.119,0.020430932739670882,2103.466,0.004833018132819021,6368.674,0.014632951958345441,-6.027,1.384790640138716e-05,94613.789,0.21738889901320627,3085.28,0.007088878158631455,435216.19100000005,1,-4660.982,0.006425779161991754,-7988.874,0.011013717726645953,700056.993,1,,
2013-06-05T00:00:00.000+02:00,127471.01,0.5133347066985098,60381.69,0.24316130488108897,28782.318,0.11590841532230142,18732.774,0.07543819608034384,11833.263,0.04765338088551529,1118.43,0.0045039961322406894,248319.48500000002,1,9258.281,0.019945968317736762,130180.391,0.28045961820305343,64429.754,0.1388069590892276,146184.124,0.3149379356556689,9325.827,0.020091488892883466,1713.591,0.003691747074382258,6488.226,0.013978183448343801,-5.959,1.2838023084997457e-05,93405.588,0.2012322696780939,3176.298,0.006842991617524962,464156.12100000004,1,-4196.49,0.005815815348502266,-4893.11,0.006781244382784166,703386.006,1,,
2013-06-06T00:00:00.000+02:00,119645.397,0.47254610440240097,84012.212,0.3318108719454426,27195.178,0.1074088577133467,9426.892,0.03723203067496327,11771.691,0.04649294384704833,1141.696,0.00450919141679812,253193.066,1,6518.517,0.014123373954803991,130368.292,0.2824630417877382,64605.05,0.13997681996055386,144301.973,0.3126525139222662,9122.787,0.01976592717500383,1747.522,0.003786276341727264,6321.159,0.013695767363155583,-5.945,1.288076078674179e-05,95193.528,0.20625148235727614,3356.288,0.007271916376688314,461529.171,1,-5500.04,0.007572046215402905,-6138.847,0.00845150820599259,703083.35,1,,
2013-06-07T00:00:00.000+02:00,123208.201,0.4839685084269905,87825.227,0.3449822639115707,23545.906,0.09248959820768851,6869.922,0.02698542691447761,11982.603,0.04706831569582597,1147.104,0.004505886843446684,254578.963,1,5725.151,0.012711145400720122,128644.478,0.28562018099745157,58134.24,0.12907131661686472,141087.426,0.3132463730824463,8767.113,0.019464997183051343,1792.044,0.0039787477829821595,6227.608,0.013826714926241743,-5.856,1.3001660125054698e-05,96034.237,0.2132179832382091,3985.868,0.008849539111907705,450392.309,1,-5404.903,0.007566825081027696,-3913.232,0.005478496477268912,695653.137,1,,
2013-06-08T00:00:00.000+02:00,116757.83,0.4521388431272883,99611.704,0.38574132979773496,23541.096,0.09116171404854334,5126.719,0.019852962304101475,12115.301,0.04691589573289328,1081.81,0.004189254989438667,258234.46,1,1833.167,0.004871490170253647,143871.98,0.38232792557630013,51638.623,0.13722538336656392,85068.876,0.2260635246153386,8515.161,0.02262833833994787,1811.769,0.004814626749374324,5292.701,0.014064916560025164,-5.504,1.4626426232348756e-05,74036.865,0.19674686489768597,4230.537,0.011242303298277983,376294.175,1,-11985.748,0.018534304783690055,164.742,0.0002547507622114754,622707.629,1,,
2013-06-09T00:00:00.000+02:00,101112.271,0.32966911618262396,165919.269,0.5409675623732855,21309.502,0.06947806256504573,5654.536,0.018436198367484297,11893.928,0.03877927666860301,818.845,0.0026697838429577034,306708.35099999997,1,4883.692,0.015271586538007961,143919.674,0.45004512078421294,40587.474,0.12691937197311956,38541.046,0.12052007359480196,8279.076,0.025889148125791878,1675.481,0.005239325715931332,5064.902,0.01583824065881501,-5.469,1.710187841009743e-05,72766.013,0.22754351923817318,4066.606,0.012716511492735907,319778.49500000005,1,-36126.841,0.053282220621233105,-15414.379,0.02273413118565508,574945.626,1,,
2013-06-10T00:00:00.000+02:00,114141.072,0.398212726150058,117798.882,0.41097400888830793,29288.262,0.10218020954996067,13219.716,0.0461206387415876,11351.096,0.03960144060107494,834.383,0.0029109760690110204,286633.41099999996,1,6084.63,0.014823248253198095,145854.699,0.35532816492908914,54433.771,0.13261041359798956,90600.864,0.22071992857844078,8750.534,0.021317867779971918,2087.323,0.005085092604416408,6092.839,0.014843246847181706,-5.511,1.342578285341503e-05,92748.891,0.22595290699710754,3819.795,0.009305704629751492,410467.83499999996,1,-13278.325,0.018681663714481246,388.228,0.0005462093253889798,684211.1490000001,1,,
2013-06-11T00:00:00.000+02:00,115566.55,0.3914567410028187,112107.323,0.37973935627679756,33085.899,0.11207134067503456,23209.877,0.07861844806733677,10449.649,0.03539593024247382,802.467,0.0027181837355386043,295221.765,1,7247.806,0.016230100763161868,145787.354,0.32646340774225324,62016.394,0.138874070799901,118955.632,0.26637880397262326,8829.878,0.019772853973523328,1948.868,0.004364123986500432,5884.807,0.013177920405397208,-5.717,1.2802148134621208e-05,92365.784,0.20683583161420774,3523.441,0.007890084594297339,446554.247,1,-8350.61,0.010841159165375746,-20142.485,0.02614993226497148,713282.9180000001,1,,
2013-06-12T00:00:00.000+02:00,127823.314,0.4875674161673842,62026.389,0.23659256885581187,33934.055,0.12943757283927018,27361.448,0.10436711493771975,10296.483,0.03927475712233057,723.726,0.002760570077483332,262165.41500000004,1,8907.505,0.01846819243920774,145739.244,0.3021654665517058,64344.407,0.1334071539519434,150760.707,0.31257661366982264,8824.729,0.01829657052068534,2340.358,0.004852333164072247,6048.909,0.012541381167819233,-5.256,1.0897419587244228e-05,91950.451,0.19064357796486692,3394.45,0.007037813150289415,482305.504,1,-1297.544,0.0017103160957410368,-12888.959,0.016989168795082322,730284.416,1,,
2013-06-13T00:00:00.000+02:00,116113.394,0.43896604172371434,78971.847,0.2985526293822811,31622.425,0.11954840224509351,26854.365,0.10152277787223975,10378.037,0.039234111292554684,575.596,0.002176037484116631,264515.664,1,3857.564,0.007828696027975089,145438.482,0.2951587235748069,81998.906,0.16641188835765336,148220.819,0.30080531054533755,8850.148,0.017960847440144007,2360.543,0.004790581208235146,6233.957,0.012651443865731717,-4.745,9.629694452960935e-06,92414.926,0.18755057961496213,3366.593,0.006832299670701183,492737.19299999997,1,-5580.1,0.007213264237515578,-10755.784,0.013903749408369429,740916.973,1,,
2013-06-14T00:00:00.000+02:00,121151.612,0.433974822451943,85123.4,0.30491886811630475,34021.394,0.12186737078428309,27620.783,0.09893986716750121,10642.738,0.03812314386664989,607.448,0.002175927613317996,279167.375,1,4447.635,0.009410017551736531,145262.459,0.30733688551295424,60617.466,0.12825050144667724,147809.263,0.31272524816880004,8858.216,0.018741638654492413,2458.166,0.005200828126652026,5973.306,0.012637933261585792,-4.695,9.93337636865503e-06,93776.95,0.19840718616710207,3440.803,0.007279827733630954,472639.569,1,-6970.063,0.009106013701586537,-6658.147,0.008698512166845161,738178.734,1,,
2013-06-15T00:00:00.000+02:00,118425.605,0.4826133858342291,52870.429,0.21545996535291684,34217.709,0.13944555652454024,28302.172,0.11533829238518743,10930.615,0.04454493700412518,637.474,0.0025978628990013554,245384.00399999996,1,4392.994,0.01065318185889712,145194.932,0.3521033754169027,55237.099,0.1339521203545701,116009.071,0.2813265236976668,8755.348,0.021232060522261398,2318.757,0.005623076199874325,5367.928,0.013017434849550421,-4.618,1.1198830188337819e-05,71633.386,0.17371375609130696,3450.366,0.00836727217878181,412355.263,1,-5325.332,0.007949670500057857,6816.247,0.010175312580888453,659230.182,1,,
2013-06-16T00:00:00.000+02:00,105662.672,0.35387436920206705,118690.441,0.39750561048834876,34069.927,0.11410343594079726,28486.091,0.09540263645478962,10935.981,0.03662564370869582,742.978,0.0024883042053016917,298588.08999999997,1,9068.386,0.027070717238393317,145165.762,0.43334517253653526,48102.305,0.1435937880423212,44475.31,0.132766574018782,8427.086,0.025156324648026997,1988.429,0.0059358081148752585,4935.414,0.014733073432075753,-4.55,1.3582545277041535e-05,69186.598,0.2065340878899937,3634.92,0.010850871533719521,334979.66,1,-17784.37,0.02690787580603914,-9583.366,0.01449969957506609,606200.015,1,,
2013-06-17T00:00:00.000+02:00,117677.756,0.35684812107891134,161212.197,0.48886273455497664,24810.042,0.07523441279411273,14276.769,0.04329312833538097,11019.603,0.033416040203770835,773.496,0.002345563032847547,329769.86299999995,1,10801.876,0.028829727425302966,144971.805,0.38692331059013946,54953.2,0.146667650799561,54002.574,0.14413047221471093,8904.525,0.02376578185139284,2533.462,0.006761697588674681,5858.65,0.01563647671758602,-4.867,1.2989806898260037e-05,89062.738,0.23770449320943626,3584.698,0.0095673997962973,374668.661,1,-8296.589,0.01147247602485997,10438.244,0.01443394436335685,706580.179,1,,
2013-06-18T00:00:00.000+02:00,125066.642,0.43440463128686857,121885.077,0.42335383030078144,21286.961,0.07393781664356952,7915.422,0.027493310129730417,10767.822,0.03740079425553484,981.641,0.003409617383515206,287903.565,1,9330.35,0.021967319213778792,145214.475,0.34189207551552725,73948.032,0.17410279616249433,84366.204,0.19863127686772533,9051.801,0.02131150514467325,2191.133,0.005158790190169153,5765.876,0.013575143337502451,-4.845,1.140703849167054e-05,90877.718,0.21396194577114153,3987.328,0.009387740758496537,424728.0719999999,1,-1246.205,0.0017379345095491717,-3183.126,0.004439128813993859,708202.305,1,,
2013-06-19T00:00:00.000+02:00,119169.891,0.4543410502756644,90813.857,0.3462322808448654,24528.812,0.09351729797331376,16125.544,0.061479426856456874,10906.604,0.041581962312114244,747.002,0.002847981737585225,262291.71,1,7488.471,0.016555953663711206,145464.161,0.3216007525764107,59473.381,0.1314872608921424,125324.225,0.27707419338881295,8712.184,0.019261410588854007,2603.929,0.005756919919646328,6308.327,0.013946821655253567,-4.86,1.0744774841971942e-05,93106.144,0.20584455837123802,3827.193,0.008461384169088709,452303.1550000001,1,-5603.493,0.00775445327453306,-2417.771,0.003345858065321233,706573.6,1,,
2013-06-20T00:00:00.000+02:00,104819.727,0.45859421580197984,53647.904,0.2347136285166999,32714.159,0.1431269143853645,25645.96,0.11220301036167499,11066.132,0.04841516260103592,673.604,0.0029470683332449136,228567.48599999998,1,3342.02,0.00697366872172276,145431.692,0.3034668977587262,58762.273,0.12261704754532704,156341.672,0.3262323468824959,8677.798,0.01810763804107346,2423.5,0.005057027231164119,5931.187,0.012376387114556062,-5.23,1.0913246304513449e-05,94349.813,0.19687624245770266,3968.936,0.008281831000927416,479223.66099999996,1,-3897.138,0.005431398731573452,5831.86,0.008127799684464329,709725.8679999999,1,,
2013-06-21T00:00:00.000+02:00,101394.972,0.4501280711160907,60898.696,0.2703508075722452,28573.104,0.12684609439331426,22311.747,0.0990497205358489,11414.288,0.05067205344860238,665.244,0.0029532529338984646,225258.051,1,3763.538,0.007978216219407138,144521.299,0.30636655501594207,52778.784,0.11188422982560185,155960.158,0.33061546399608555,8925.827,0.0189216045495016,2186.34,0.0046347594335804775,5856.636,0.012415314612570338,-4.868,1.031953352299723e-05,94026.577,0.19932424268779383,3702.722,0.007849294125994114,471717.013,1,-6110.974,0.008526989064987908,13576.544,0.01894412285640999,704440.634,1,,
2013-06-22T00:00:00.000+02:00,100179.007,0.39747984567154404,78796.593,0.31264092710644925,34753.636,0.13789186265147366,26262.393,0.1042011917387586,11272.922,0.04472752756300882,770.887,0.0030586452687657363,252035.43799999997,1,2807.335,0.007249577546871726,144619.069,0.3734599381519814,44233.224,0.11422654850103303,102908.972,0.2657490369987376,8400.965,0.02169439957684253,2119.567,0.005473506130294483,5656.201,0.01460640350018555,-4.527,1.1690388768952869e-05,72424.174,0.18702601067600802,4067.151,0.010502888529276657,387232.131,1,-6413.654,0.009812838135937103,7917.044,0.012113012533431335,640770.959,1,,
2013-06-23T00:00:00.000+02:00,88321.313,0.2696769081117871,165683.418,0.5058913910352851,32715.308,0.09989166611874092,28266.098,0.08630661902665293,11689.178,0.035691287576400985,832.567,0.0025421281311330396,327507.882,1,3704.732,0.011454924741033884,148279.442,0.4584757679509608,32084.451,0.09920419926796037,48503.148,0.14997033794704398,8190.169,0.02532376687742831,1842.262,0.00569622109325764,5193.781,0.01605902140192913,-4.526,1.3994261765201735e-05,71479.485,0.22101251081127066,4136.279,0.012789255647350171,323409.22299999994,1,-32966.171,0.046353893580595266,-27301.232,0.03838839526577539,590649.7019999999,1,,
2013-06-24T00:00:00.000+02:00,93000.28,0.2540092931450945,199464.12,0.5447912643812288,34680.111,0.09472090278979177,26589.688,0.07262373676540115,11432.019,0.031223981964476774,963.221,0.002630820954006924,366129.439,1,12197.142,0.03383508794808171,151187.401,0.4193965282585787,37817.106,0.10490532187392165,49765.747,0.138051063646466,8840.985,0.024525048984645026,2374.085,0.006585753840630991,6137.115,0.017024465712745778,-4.44,1.2316638642846233e-05,88050.317,0.2442531389362749,4113.627,0.011411274160012528,360479.08499999996,1,-21182.407,0.026447965051859514,-53117.833,0.0663219524964519,652308.284,1,,
2013-06-25T00:00:00.000+02:00,94191.809,0.258129502226862,195471.612,0.5356834149457974,34413.476,0.09430897998546839,28131.133,0.07709242911310527,11548.82,0.031649154948363165,1144.52,0.003136518780403592,364901.37000000005,1,11626.892,0.030179501879463007,159080.853,0.41292040057653223,47203.39,0.12252412744713077,50219.022,0.13035169405837724,9134.49,0.023710064402674078,2613.234,0.00678307671684545,6596.357,0.017121924627760278,-4.484,1.1638956173972556e-05,94410.588,0.24505813918175276,4368.606,0.011339432153290266,385248.948,1,-11814.755,0.01499930413338422,-25721.803,0.03265485793450602,712613.7590000001,1,,
2013-06-26T00:00:00.000+02:00,88469.274,0.23815877544046607,208258.167,0.5606297846209982,33884.104,0.09121581257168898,27682.819,0.07452198911206243,12022.195,0.032363679612726265,1155.262,0.003109958642058074,371471.821,1,9166.821,0.023907089233506876,160220.795,0.41785618407170955,47446.097,0.12373952483206806,49904.219,0.13015031238871896,9466.075,0.024687544320552198,1996.889,0.005207890883045312,6492.954,0.016933638244605777,-4.47,1.1657769784506072e-05,94517.344,0.2465014400436166,4219.597,0.01100471821239205,383426.3210000001,1,-13341.487,0.016958170161232692,-18489.534,0.023501777858337482,723067.12,1,,
2013-06-27T00:00:00.000+02:00,89973.932,0.23372057393497633,222840.576,0.5788613008345652,32885.523,0.08542500187400796,25671.451,0.06668538462299972,12483.067,0.03242660978414018,1109.13,0.002881128949310566,384963.679,1,8521.308,0.02210479018963391,160952.561,0.4175207129456244,45957.595,0.11921679102494222,55319.3,0.1435016220441058,9473.888,0.02457584053059582,1614.418,0.0041878982860810085,6157.032,0.015971714735679314,-4.35,1.1284164042058741e-05,93264.9,0.2419348117163688,4230.639,0.010974534362926749,385487.291,1,-16325.204,0.02000736391700058,-29183.593,0.03576597055428102,724942.173,1,,
2013-06-28T00:00:00.000+02:00,91734.472,0.2514041985743119,200149.635,0.548522899680679,33390.52,0.09150885962018218,25872.191,0.0709043972446533,12598.264,0.03452634974938979,1143.303,0.0031332951307836226,364888.38500000007,1,9022.654,0.023239260925455515,168658.32,0.43440596366977746,42215.334,0.10873221580715095,52597.701,0.13547363088710843,9218.79,0.023744439964890604,1977.438,0.005093201805800256,5679.539,0.014628543747471717,-4.528,1.1662574390025658e-05,94680.022,0.24386325084458169,4196.145,0.010807829773373282,388241.41500000004,1,-7712.57,0.00979735772544707,-26366.816,0.03349404004541177,719050.4140000001,1,,
2013-06-29T00:00:00.000+02:00,83588.724,0.24694430561062453,180975.917,0.5346531208660514,34260.213,0.10121418421648705,25784.623,0.07617493744929923,12780.077,0.03775589684100589,1102.657,0.0032575550165318276,338492.211,1,5186.372,0.014833400541226414,169252.666,0.48407491546082954,36341.739,0.10394001258523475,44696.244,0.12783450356827236,9050.785,0.025885902345131415,2275.961,0.006509413734535472,5883.662,0.016827700576663857,-4.564,1.305337142614478e-05,72826.718,0.20828970197219623,4122.761,0.011791395844483804,349632.344,1,-17552.358,0.024255761808501346,-17959.728,0.02481871008519039,652612.469,1,,
2013-06-30T00:00:00.000+02:00,88730.898,0.3007160460214189,133427.423,0.45219611183679587,34042.966,0.11537430997668477,24792.594,0.08402406609583005,12947.187,0.04387904292076381,1124.324,0.003810423148506688,295065.392,1,9064.653,0.025330971168738656,166979.731,0.4666211438788375,45632.177,0.12751810355606322,44261.279,0.12368715959016828,8520.998,0.023811739364637534,1852.512,0.005176803575574529,5477.332,0.01530628243283109,-4.517,1.2622656021051496e-05,71956.716,0.2010814422121967,4098.702,0.01145373156493155,357839.583,1,-21007.068,0.029849014463102952,-29865.565,0.04243608301899824,602032.342,1,,
2013-07-01T00:00:00.000+02:00,105718.746,0.36910058021085945,111065.103,0.38776655521887166,31365.447,0.10950758615953467,24257.452,0.08469112571234125,12793.871,0.044667813305720526,1221.976,0.0042663393926725655,286422.595,1,7216.6,0.01583155068608633,168901.33,0.37053043910461897,67473.015,0.1480201835927671,98253.669,0.2155458167097316,8765.552,0.019229592991093506,3022.284,0.0066301918263098605,7526.783,0.016512020420651405,-4.573,1.0032103939178116e-05,90593.16,0.1987404323854348,4079.619,0.00894974017936713,455827.4390000001,1,-3664.513,0.004803388307660793,-16987.132,0.022266476126429492,721598.388,1,,
2013-07-02T00:00:00.000+02:00,112042.808,0.4612568679401659,63896.013,0.2630465565468881,31224.872,0.1285462843858089,21764.415,0.08959955640749352,12816.493,0.05276282810724505,1163.019,0.0047879066123985735,242907.62,1,8231.295,0.016271956704822486,168744.41,0.33358077115457707,70911.015,0.14017976101877258,144678.193,0.286005700515891,8640.557,0.017081002370775297,2851.929,0.005637808535987069,6938.66,0.013716623582253288,-4.639,9.170562730854805e-06,90874.515,0.1796444148401608,3982.512,0.007872790714029325,505848.44700000004,1,-858.432,0.0011350556300981018,-6676.186,0.008827539638412972,741221.449,1,,
2013-07-03T00:00:00.000+02:00,105175.95,0.43020956953981293,69720.481,0.2851832393158199,31888.193,0.13043481693231654,24030.474,0.09829376274117482,12462.801,0.05097758806524068,1198.183,0.00490102340563524,244476.08199999997,1,4578.825,0.008610380986687144,168604.705,0.31705748662549776,74088.013,0.13932089967985894,170284.316,0.3202159586394819,8798.791,0.016545935416233195,3924.967,0.007380815215732089,7170.607,0.013484170759049702,-4.728,8.890901334961877e-06,90224.602,0.16966540490021237,4100.051,0.007710056875911969,531770.149,1,-863.339,0.0010833564225815374,-19801.753,0.024848126044257502,755581.1390000001,1,,
