datetime,value_Carbón,percentage_Carbón,value_Motores diésel,percentage_Motores diésel,value_Turbina de gas,percentage_Turbina de gas,value_Turbina de vapor,percentage_Turbina de vapor,value_Ciclo combinado,percentage_Ciclo combinado,value_Cogeneración,percentage_Cogeneración,value_Residuos no renovables,percentage_Residuos no renovables,value_Total tCO2 eq.,percentage_Total tCO2 eq.,value_tCO2 eq./MWh,percentage_tCO2 eq./MWh,value_Fuel + Gas,percentage_Fuel + Gas
2015-12-10T00:00:00.000+01:00,182589.22,0.619845627124881,6795.913,0.023070458132036113,2529.395,0.008586675763342098,6892.122,0.023397064094535205,64925.287,0.22040542829843887,29207.145,0.09915109505945824,1633.005,0.005543651527308492,294572.087,1,0.39163314609868655,1,,
2015-12-11T00:00:00.000+01:00,182411.585,0.6209190694697186,7303.671,0.024861297055408897,1398.035,0.00475883475978841,6854.211,0.023331359771196054,64437.047,0.21934018753587675,29707.93,0.10112417065764512,1664.269,0.005665080750366262,293776.74799999996,1,0.3920413209560709,1,,
2015-12-12T00:00:00.000+01:00,187868.91,0.6836510089784199,7065.061,0.02570960826431624,1837.007,0.006684829805263789,6093.833,0.022175330015998876,42638.398,0.15516023281299413,27624.554,0.10052517052810306,1674.596,0.00609381959490384,274802.35900000005,1,0.4080257043534112,1,,
2015-12-13T00:00:00.000+01:00,160678.77099999998,0.6988967551090709,7026.472,0.03056270875176624,1433.557,0.006235474228041577,5722.498,0.02489087549293085,26728.48,0.11625958939527674,26600.922,0.11570475647159074,1712.744,0.007449840551322928,229903.444,1,0.3699364569554268,1,,
2015-12-14T00:00:00.000+01:00,171548.879,0.68351298725994,7297.922,0.029077569588840252,2086.199,0.008312173876162138,6350.4,0.02530229809485099,33363.476,0.13293219564632258,28622.417,0.11404209610876963,1711.862,0.006820679425114609,250981.15499999994,1,0.3327354498912906,1,,
2015-12-15T00:00:00.000+01:00,172828.938,0.7090947688477782,7398.018,0.030353110563242035,1813.697,0.007441364101739194,6614.964,0.027140341327077846,24409.67,0.10014971744084053,28946.373,0.11876322280830406,1720.131,0.007057474911018071,243731.791,1,0.32537822982177794,1,,
2015-12-16T00:00:00.000+01:00,171199.68,0.6674249126856879,7003.724,0.02730413911506527,2204.002,0.008592339906295862,6940.278,0.027056793787023442,38412.969,0.1497536238433567,29083.812,0.11338374396883782,1663.311,0.00648444669373298,256507.77599999998,1,0.3448332242689605,1,,
2015-12-17T00:00:00.000+01:00,177014.754,0.6810499978421748,7323.483,0.02817651053734879,1856.739,0.007143653641116727,7090.649,0.02728070048979996,35571.85700000001,0.13685985255834754,29283.389,0.11266547880670763,1773.606,0.006823806124504561,259914.477,1,0.3516248017297981,1,,
2015-12-18T00:00:00.000+01:00,175589.666,0.6767674604621784,7349.627,0.028327341314802995,1813.904,0.006991249721963633,6865.001,0.0264594688211339,37003.69400000001,0.14262169629105367,29059.388,0.11200231008666023,1772.19,0.006830473302207135,259453.47000000003,1,0.35539028293693303,1,,
2015-12-19T00:00:00.000+01:00,144464.299,0.6978909431910103,7471.183,0.03609245319926858,787.252,0.0038031267559676405,6598.933,0.03187871056934477,19382.341,0.0936339312575752,26491.78100000001,0.12797884430186932,1805.463,0.008721990724964311,207001.25199999998,1,0.3147933159807228,1,,
